frame,id,x,y,width,height,xVelocity,yVelocity,xAcceleration,yAcceleration,frontSightDistance,backSightDistance,dhw,thw,ttc,precedingXVelocity,precedingId,followingId,leftPrecedingId,leftAlongsideId,leftFollowingId,rightPrecedingId,rightAlongsideId,rightFollowingId,laneId
12220,1152,2.99,22.49,4.75,1.82,37.29,-0.0,-0.39,-0.0,406.55,4.4,78.91,2.11,9.76,29.22,1148,0,0,0,0,1150,0,0,6
12221,1152,4.36,22.49,4.75,1.82,37.27,-0.0,-0.4,-0.0,405.14,5.81,78.71,2.11,9.74,29.2,1148,0,0,0,0,1150,0,0,6
12222,1152,5.81,22.49,4.75,1.82,37.26,-0.0,-0.41,-0.0,403.32,7.63,78.44,2.1,9.7,29.19,1148,0,0,0,0,1150,0,0,6
12223,1152,7.25,22.49,4.75,1.82,37.25,-0.0,-0.42,-0.0,401.95,8.99,78.17,2.1,9.67,29.17,1148,0,0,0,0,1150,0,0,6
12224,1152,8.7,22.49,4.75,1.82,37.23,-0.0,-0.43,-0.0,400.74,10.21,77.9,2.09,9.63,29.16,1148,0,0,0,0,1150,0,0,6
12225,1152,10.21,22.49,4.75,1.82,37.21,-0.0,-0.45,-0.0,398.87,12.08,77.56,2.08,9.59,29.14,1148,0,0,0,0,1150,0,0,6
12226,1152,11.71,22.49,4.75,1.82,37.2,-0.0,-0.47,-0.0,397.55,13.39,77.23,2.07,9.56,29.13,1148,0,0,0,0,1150,0,1154,6
12227,1152,13.23,22.49,4.75,1.82,37.18,-0.0,-0.49,-0.0,395.84,15.11,76.88,2.06,9.51,29.11,1148,0,0,0,0,1150,0,1154,6
12228,1152,14.74,22.49,4.75,1.82,37.16,-0.0,-0.52,-0.0,394.47,16.47,48.56,1.3,8.35,31.36,1155,0,0,0,0,1150,0,1154,6
12229,1152,16.26,22.49,4.75,1.82,37.14,-0.0,-0.55,0.0,392.71,18.24,48.29,1.3,8.21,31.28,1155,0,0,0,0,1150,0,1154,6
12230,1152,17.76,22.49,4.75,1.82,37.12,-0.01,-0.58,0.0,391.54,19.4,48.04,1.29,8.09,31.2,1155,0,0,0,0,1150,0,1154,6
12231,1152,19.28,22.49,4.75,1.82,37.1,-0.01,-0.61,0.0,389.57,21.37,47.77,1.28,7.97,31.11,1155,0,0,0,0,1150,0,1154,6
12232,1152,20.76,22.49,4.75,1.82,37.08,-0.01,-0.65,0.0,388.66,22.28,47.54,1.28,7.85,31.03,1155,0,0,0,0,1150,0,1154,6
12233,1152,22.29,22.49,4.75,1.82,37.05,-0.01,-0.69,0.0,386.49,24.46,47.26,1.27,7.73,30.95,1155,0,0,0,0,1150,0,1154,6
12234,1152,23.75,22.49,4.75,1.82,37.02,-0.01,-0.73,0.0,385.43,25.52,47.04,1.27,7.63,30.87,1155,0,0,0,0,1150,0,1154,6
12235,1152,25.22,22.49,4.75,1.82,37.0,-0.01,-0.77,0.0,383.96,26.98,46.81,1.26,7.53,30.79,1155,0,0,0,0,1150,0,1154,6
