frame,id,x,y,width,height,xVelocity,yVelocity,xAcceleration,yAcceleration,frontSightDistance,backSightDistance,dhw,thw,ttc,precedingXVelocity,precedingId,followingId,leftPrecedingId,leftAlongsideId,leftFollowingId,rightPrecedingId,rightAlongsideId,rightFollowingId,laneId
20661,1126,405.7,13.16,5.05,1.92,-40.58,-0.18,0.61,0.01,407.14,4.35,79.84,1.96,8.74,-31.46,1122,0,0,0,0,1124,0,0,3
20662,1126,404.22,13.16,5.05,1.92,-40.56,-0.17,0.61,0.01,405.52,5.96,79.62,1.96,8.7,-31.42,1122,0,0,0,0,1124,0,0,3
20663,1126,402.7,13.15,5.05,1.92,-40.53,-0.17,0.61,0.02,403.96,7.53,79.35,1.96,8.65,-31.37,1122,0,0,0,0,1124,0,0,3
20664,1126,401.13,13.14,5.05,1.92,-40.51,-0.17,0.61,0.03,402.29,9.2,79.04,1.95,8.59,-31.33,1122,0,0,0,0,1124,0,0,3
20665,1126,399.54,13.14,5.05,1.92,-40.49,-0.16,0.61,0.03,400.67,10.81,78.7,1.94,8.54,-31.28,1122,0,0,0,0,1124,0,0,3
20666,1126,397.93,13.13,5.05,1.92,-40.46,-0.16,0.61,0.04,399.01,12.48,78.34,1.93,8.48,-31.23,1122,0,0,0,0,1124,0,0,3
20667,1126,396.31,13.13,5.05,1.92,-40.44,-0.15,0.62,0.04,397.34,14.15,77.97,1.93,8.42,-31.19,1122,0,0,0,0,1124,0,0,3
20668,1126,394.69,13.12,5.05,1.92,-40.42,-0.15,0.63,0.05,395.77,15.71,77.61,1.92,8.35,-31.14,1122,0,0,0,0,1124,0,0,3
20669,1126,393.07,13.12,5.05,1.92,-40.39,-0.15,0.63,0.05,394.05,17.43,77.23,1.91,8.29,-31.09,1122,0,0,0,0,1124,0,0,3
20670,1126,391.45,13.11,5.05,1.92,-40.37,-0.14,0.64,0.05,392.49,19.0,76.86,1.9,8.23,-31.04,1122,0,0,0,0,1124,0,0,3
20671,1126,389.84,13.11,5.05,1.92,-40.34,-0.14,0.66,0.06,390.87,20.62,76.48,1.89,8.17,-30.99,1122,0,0,0,0,1124,0,1127,3
20672,1126,388.22,13.1,5.05,1.92,-40.32,-0.13,0.67,0.06,389.3,22.18,76.1,1.89,8.11,-30.94,1122,0,0,0,0,1124,0,1127,3
20673,1126,386.6,13.1,5.05,1.92,-40.29,-0.13,0.68,0.06,387.64,23.85,75.72,1.88,8.04,-30.89,1122,0,0,0,0,1124,0,1127,3
20674,1126,384.98,13.09,5.05,1.92,-40.26,-0.13,0.7,0.07,386.02,25.47,75.33,1.87,7.98,-30.84,1122,0,0,0,0,1124,0,1127,3
20675,1126,383.35,13.09,5.05,1.92,-40.23,-0.12,0.72,0.07,384.4,27.08,74.93,1.86,7.92,-30.79,1122,0,0,0,0,1124,0,1127,3
20676,1126,381.73,13.08,5.05,1.92,-40.21,-0.12,0.73,0.07,382.74,28.75,74.54,1.85,7.86,-30.74,1122,0,0,0,0,1124,0,1127,3
20677,1126,380.11,13.08,5.05,1.92,-40.18,-0.11,0.75,0.08,381.12,30.37,74.15,1.84,7.8,-30.68,1122,0,0,0,0,1124,0,1127,3
20678,1126,378.49,13.07,5.05,1.92,-40.15,-0.11,0.77,0.08,379.55,31.93,73.76,1.83,7.74,-30.63,1122,0,0,0,0,1124,0,1127,3
20679,1126,376.88,13.07,5.05,1.92,-40.12,-0.1,0.79,0.08,377.88,33.6,73.37,1.83,7.68,-30.58,1122,0,0,0,0,1124,0,1127,3
