frame,id,x,y,width,height,xVelocity,yVelocity,xAcceleration,yAcceleration,frontSightDistance,backSightDistance,dhw,thw,ttc,precedingXVelocity,precedingId,followingId,leftPrecedingId,leftAlongsideId,leftFollowingId,rightPrecedingId,rightAlongsideId,rightFollowingId,laneId
2974,320,2.8,26.04,6.47,2.22,26.11,0.01,-0.07,0.01,406.74,5.2,10.99,0.42,16.56,25.45,318,0,317,0,0,292,321,0,7
2975,320,3.75,26.04,6.47,2.22,26.11,0.01,-0.07,0.02,405.73,6.22,11.05,0.42,16.82,25.46,318,0,317,0,0,292,321,0,7
2976,320,4.75,26.04,6.47,2.22,26.1,0.02,-0.07,0.03,404.62,7.33,11.07,0.42,17.0,25.46,318,0,317,0,0,292,321,0,7
2977,320,5.76,26.04,6.47,2.22,26.1,0.03,-0.07,0.03,403.61,8.34,11.08,0.42,17.16,25.46,318,0,317,0,0,292,321,0,7
2978,320,6.8,26.05,6.47,2.22,26.1,0.03,-0.07,0.04,402.5,9.45,11.05,0.42,17.28,25.46,318,0,317,0,0,292,321,0,7
2979,320,7.83,26.05,6.47,2.22,26.1,0.04,-0.07,0.05,401.44,10.51,11.03,0.42,17.4,25.47,318,0,317,0,0,292,321,0,7
2980,320,8.87,26.05,6.47,2.22,26.09,0.05,-0.07,0.05,400.42,11.52,11.0,0.42,17.51,25.47,318,0,317,0,0,292,321,0,7
2981,320,9.91,26.05,6.47,2.22,26.09,0.05,-0.07,0.06,399.36,12.58,10.97,0.42,17.63,25.47,318,0,317,0,0,292,321,0,7
2982,320,10.95,26.06,6.47,2.22,26.09,0.06,-0.07,0.06,398.48,13.59,10.95,0.42,17.77,25.48,318,0,317,0,0,292,321,0,7
2983,320,12.0,26.06,6.47,2.22,26.09,0.07,-0.07,0.06,397.42,14.65,10.93,0.42,17.91,25.48,318,0,317,0,0,292,321,0,7
2984,320,13.05,26.06,6.47,2.22,26.08,0.07,-0.07,0.07,396.36,15.71,10.91,0.41,18.05,25.48,318,0,317,0,0,292,321,0,7
2985,320,14.11,26.06,6.47,2.22,26.08,0.08,-0.07,0.07,395.3,16.78,10.88,0.41,18.18,25.49,318,0,317,0,0,292,321,0,7
2986,320,15.17,26.07,6.47,2.22,26.08,0.09,-0.07,0.07,394.18,17.89,10.85,0.41,18.32,25.49,318,0,317,0,0,292,321,0,7
2987,320,16.22,26.07,6.47,2.22,26.08,0.09,-0.07,0.07,393.17,18.9,10.82,0.41,18.47,25.49,318,0,317,0,0,292,321,0,7
2988,320,17.27,26.08,6.47,2.22,26.07,0.1,-0.08,0.07,392.11,19.96,10.79,0.41,18.62,25.5,318,0,317,0,0,292,321,0,7
2989,320,18.32,26.08,6.47,2.22,26.07,0.11,-0.08,0.07,391.05,21.02,10.76,0.41,18.78,25.5,318,0,317,0,0,292,321,0,7
2990,320,19.37,26.09,6.47,2.22,26.07,0.11,-0.08,0.07,390.04,22.03,10.75,0.41,18.97,25.5,318,0,317,0,0,292,321,0,7
2991,320,20.42,26.09,6.47,2.22,26.06,0.12,-0.08,0.07,388.8,23.14,10.72,0.41,19.14,25.51,318,0,317,0,0,292,321,0,7
2992,320,21.46,26.1,6.47,2.22,26.06,0.13,-0.09,0.07,387.79,24.15,10.69,0.41,19.33,25.51,318,0,317,0,0,292,321,0,7
2993,320,22.5,26.1,6.47,2.22,26.06,0.13,-0.09,0.07,386.78,25.16,10.67,0.41,19.52,25.51,318,0,317,0,0,292,321,0,7
2994,320,23.54,26.11,6.47,2.22,26.05,0.14,-0.09,0.07,385.9,26.17,10.64,0.4,19.72,25.52,318,0,317,0,0,292,321,0,7
2995,320,24.59,26.12,6.47,2.22,26.05,0.15,-0.09,0.06,384.73,27.34,10.61,0.4,19.93,25.52,318,0,317,0,0,292,321,0,7
2996,320,25.63,26.12,6.47,2.22,26.04,0.15,-0.09,0.06,383.77,28.3,10.58,0.4,20.16,25.52,318,0,317,0,0,292,321,0,7
2997,320,26.67,26.13,6.47,2.22,26.04,0.16,-0.1,0.06,382.76,29.31,10.56,0.4,20.41,25.53,318,0,317,0,0,292,321,0,7
2998,320,27.72,26.14,6.47,2.22,26.04,0.16,-0.1,0.06,381.65,30.42,10.53,0.4,20.65,25.53,318,0,317,0,0,292,321,0,7
2999,320,28.76,26.15,6.47,2.22,26.03,0.16,-0.1,0.05,380.64,31.43,10.5,0.4,20.89,25.54,318,0,317,0,0,292,321,0,7
3000,320,29.8,26.15,6.47,2.22,26.03,0.17,-0.1,0.05,379.63,32.44,10.48,0.4,21.17,25.54,318,0,317,0,0,292,321,0,7
3001,320,30.85,26.16,6.47,2.22,26.03,0.17,-0.1,0.04,378.52,33.55,10.45,0.4,21.46,25.54,318,0,317,0,0,292,321,0,7
3002,320,31.89,26.17,6.47,2.22,26.02,0.18,-0.11,0.04,377.51,34.56,10.44,0.4,21.78,25.55,318,0,317,0,0,292,321,0,7
3003,320,32.94,26.18,6.47,2.22,26.02,0.18,-0.11,0.04,376.45,35.62,10.43,0.4,22.12,25.55,318,0,317,0,0,292,321,0,7
