frame,id,x,y,width,height,xVelocity,yVelocity,xAcceleration,yAcceleration,frontSightDistance,backSightDistance,dhw,thw,ttc,precedingXVelocity,precedingId,followingId,leftPrecedingId,leftAlongsideId,leftFollowingId,rightPrecedingId,rightAlongsideId,rightFollowingId,laneId
12785,1080,2.51,24.89,4.85,1.82,24.62,0.09,0.1,-0.0,407.63,4.16,20.37,0.82,43.52,24.16,1079,0,1074,0,0,1076,0,0,7
12786,1080,3.38,24.9,4.85,1.82,24.63,0.08,0.11,-0.01,406.77,5.02,20.46,0.83,43.57,24.16,1079,0,1074,0,0,1076,0,0,7
12787,1080,4.29,24.9,4.85,1.82,24.63,0.08,0.11,-0.01,405.81,5.98,20.51,0.83,43.52,24.16,1079,0,1074,0,0,1076,0,0,7
12788,1080,5.23,24.9,4.85,1.82,24.64,0.08,0.11,-0.01,404.9,6.93,20.54,0.83,43.38,24.17,1079,0,1074,0,0,1076,0,0,7
12789,1080,6.21,24.91,4.85,1.82,24.64,0.07,0.12,-0.01,403.73,8.09,20.56,0.83,43.16,24.17,1079,0,1074,0,0,1076,0,0,7
12790,1080,7.18,24.91,4.85,1.82,24.65,0.07,0.12,-0.01,402.72,9.1,20.57,0.83,42.9,24.17,1079,0,1074,0,0,1076,0,0,7
12791,1080,8.14,24.91,4.85,1.82,24.65,0.07,0.12,-0.01,401.92,9.91,20.59,0.83,42.63,24.17,1079,0,1074,0,0,1076,0,0,7
12792,1080,9.12,24.91,4.85,1.82,24.66,0.06,0.13,-0.01,400.8,11.02,20.58,0.83,42.28,24.17,1079,0,1074,0,0,1076,0,0,7
12793,1080,10.1,24.91,4.85,1.82,24.66,0.06,0.13,-0.01,399.79,12.0,20.57,0.83,41.91,24.17,1079,0,1074,0,0,1076,0,0,7
12794,1080,11.07,24.92,4.85,1.82,24.67,0.06,0.13,-0.02,398.83,12.96,20.57,0.83,41.55,24.17,1079,0,1074,0,0,1076,0,0,7
12795,1080,12.03,24.92,4.85,1.82,24.67,0.06,0.13,-0.01,398.33,13.5,20.57,0.83,41.17,24.17,1079,0,1074,0,0,1076,0,0,7
12796,1080,13.06,24.92,4.85,1.82,24.68,0.05,0.13,-0.01,396.81,14.98,20.49,0.83,40.66,24.18,1079,0,1074,0,0,1076,0,0,7
12797,1080,14.08,24.92,4.85,1.82,24.68,0.05,0.13,-0.01,395.8,15.99,20.44,0.82,40.19,24.18,1079,0,1074,0,0,1069,0,0,7
12798,1080,15.09,24.92,4.85,1.82,24.69,0.05,0.13,-0.01,394.79,17.03,20.39,0.82,39.76,24.18,1079,0,1074,0,0,1069,0,0,7
12799,1080,16.09,24.92,4.85,1.82,24.69,0.05,0.12,-0.01,393.83,17.99,20.36,0.82,39.36,24.18,1079,0,1074,0,0,1069,0,0,7
12800,1080,17.08,24.92,4.85,1.82,24.7,0.05,0.12,-0.01,392.82,19.0,20.33,0.82,38.99,24.18,1079,0,1074,0,0,1069,0,0,7
12801,1080,18.07,24.93,4.85,1.82,24.7,0.05,0.12,-0.01,391.91,19.91,20.32,0.82,38.64,24.18,1079,0,1074,0,1081,1069,0,0,7
12802,1080,19.06,24.93,4.85,1.82,24.71,0.05,0.12,-0.01,390.85,20.97,20.3,0.82,38.31,24.18,1079,0,1074,0,1081,1069,0,0,7
12803,1080,20.04,24.93,4.85,1.82,24.71,0.04,0.12,-0.01,389.89,21.93,20.3,0.82,37.99,24.18,1079,0,1074,0,1081,1069,0,0,7
12804,1080,21.02,24.93,4.85,1.82,24.72,0.04,0.12,-0.01,388.98,22.71,20.29,0.82,37.67,24.18,1079,0,1074,0,1081,1069,0,0,7
12805,1080,22.01,24.93,4.85,1.82,24.72,0.04,0.11,-0.01,387.97,23.72,20.26,0.82,37.32,24.18,1079,0,1074,0,1081,1069,0,0,7
12806,1080,23.01,24.93,4.85,1.82,24.73,0.04,0.11,-0.0,386.91,24.78,20.23,0.81,36.99,24.18,1079,0,1074,0,1081,1069,0,0,7
12807,1080,24.0,24.93,4.85,1.82,24.73,0.04,0.11,-0.0,385.95,25.74,20.19,0.81,36.66,24.18,1079,0,1074,0,1081,1069,0,0,7
12808,1080,24.99,24.93,4.85,1.82,24.74,0.04,0.11,-0.0,384.99,26.7,20.16,0.81,36.35,24.18,1079,0,1074,0,1081,1069,0,0,7
12809,1080,25.99,24.94,4.85,1.82,24.74,0.04,0.11,-0.0,383.93,27.76,20.13,0.81,36.07,24.18,1079,0,1074,0,1081,1069,0,0,7
12810,1080,26.98,24.94,4.85,1.82,24.74,0.04,0.1,0.0,382.92,28.77,20.1,0.81,35.8,24.19,1079,0,1074,0,1081,1069,0,0,7
12811,1080,27.96,24.94,4.85,1.82,24.75,0.04,0.1,0.0,382.06,29.77,20.07,0.81,35.55,24.19,1079,0,1074,0,1081,1069,0,0,7
12812,1080,28.95,24.94,4.85,1.82,24.75,0.04,0.1,0.0,381.0,30.83,20.04,0.81,35.32,24.19,1079,0,1074,0,1081,1069,0,0,7
12813,1080,29.94,24.94,4.85,1.82,24.76,0.04,0.09,0.01,379.99,31.7,20.01,0.8,35.09,24.19,1079,0,1074,0,1081,1069,0,0,7
12814,1080,30.93,24.94,4.85,1.82,24.76,0.04,0.09,0.01,379.08,32.61,19.98,0.8,34.87,24.19,1079,0,1074,0,1081,1069,0,0,7
12815,1080,31.93,24.94,4.85,1.82,24.76,0.05,0.09,0.01,377.96,33.72,19.94,0.8,34.66,24.19,1079,0,1074,0,1081,1069,0,0,7
12816,1080,32.92,24.94,4.85,1.82,24.77,0.05,0.09,0.01,377.05,34.63,19.92,0.8,34.5,24.19,1079,0,1074,0,1081,1069,0,0,7
12817,1080,33.92,24.95,4.85,1.82,24.77,0.05,0.08,0.01,376.04,35.65,19.9,0.8,34.34,24.19,1079,0,1074,0,1081,1069,0,0,7
12818,1080,34.92,24.95,4.85,1.82,24.77,0.05,0.08,0.01,375.03,36.65,19.86,0.8,34.18,24.2,1079,0,1074,0,1081,1069,0,0,7
12819,1080,35.92,24.95,4.85,1.82,24.78,0.05,0.08,0.01,373.97,37.72,19.83,0.8,34.03,24.2,1079,0,1074,0,1081,1069,0,0,7
12820,1080,36.9,24.95,4.85,1.82,24.78,0.05,0.08,0.01,373.06,38.63,19.81,0.8,33.92,24.2,1079,0,1074,0,1081,1069,0,0,7
12821,1080,37.9,24.95,4.85,1.82,24.78,0.05,0.07,0.01,372.05,39.64,19.8,0.79,33.81,24.2,1079,1082,1074,0,1081,1069,0,0,7
12822,1080,38.89,24.96,4.85,1.82,24.79,0.05,0.07,0.01,371.04,40.65,19.78,0.79,33.71,24.2,1079,1082,1074,0,1081,1069,0,0,7
12823,1080,39.87,24.96,4.85,1.82,24.79,0.05,0.07,0.01,370.03,41.66,19.76,0.79,33.62,24.2,1079,1082,1074,0,1081,1069,0,0,7
12824,1080,40.85,24.96,4.85,1.82,24.79,0.05,0.07,0.02,369.17,42.52,19.75,0.79,33.54,24.21,1079,1082,1074,0,1081,1069,0,0,7
12825,1080,41.84,24.96,4.85,1.82,24.79,0.05,0.06,0.02,368.16,43.53,19.73,0.79,33.45,24.21,1079,1082,1074,0,1081,1069,0,0,7
12826,1080,42.85,24.97,4.85,1.82,24.8,0.05,0.06,0.02,367.1,44.59,19.7,0.79,33.36,24.21,1079,1082,1074,0,1081,1069,0,0,7
12827,1080,43.85,24.97,4.85,1.82,24.8,0.06,0.06,0.02,366.04,45.65,19.67,0.79,33.28,24.21,1079,1082,1074,0,1081,1069,0,0,7
12828,1080,44.84,24.97,4.85,1.82,24.8,0.06,0.06,0.02,365.13,46.56,19.64,0.79,33.21,24.21,1079,1082,1074,0,1081,1069,0,0,7
12829,1080,45.84,24.97,4.85,1.82,24.8,0.06,0.06,0.02,364.12,47.57,19.61,0.79,33.14,24.22,1079,1082,1074,0,1081,1069,0,0,7
12830,1080,46.83,24.98,4.85,1.82,24.81,0.06,0.06,0.02,363.06,48.63,19.58,0.79,33.09,24.22,1079,1082,1074,0,1081,1069,0,0,7
12831,1080,47.82,24.98,4.85,1.82,24.81,0.06,0.05,0.02,362.15,49.54,19.57,0.78,33.05,24.22,1079,1082,1074,0,1081,1069,0,0,7
12832,1080,48.81,24.98,4.85,1.82,24.81,0.06,0.05,0.02,361.09,50.6,19.54,0.78,33.01,24.22,1079,1082,1074,0,1081,1069,0,0,7
12833,1080,49.79,24.98,4.85,1.82,24.81,0.06,0.05,0.02,360.23,51.46,19.53,0.78,33.0,24.22,1079,1082,1074,0,1081,1069,0,0,7
12834,1080,50.79,24.98,4.85,1.82,24.81,0.06,0.05,0.02,359.12,52.57,19.51,0.78,32.96,24.23,1079,1082,1074,0,1081,1069,0,0,7
12835,1080,51.77,24.99,4.85,1.82,24.82,0.06,0.05,0.02,358.16,53.53,19.49,0.78,32.94,24.23,1079,1082,1074,0,1081,1069,0,0,7
12836,1080,52.76,24.99,4.85,1.82,24.82,0.07,0.05,0.02,357.1,54.59,19.47,0.78,32.92,24.23,1079,1082,1074,0,1081,1069,0,0,7
12837,1080,53.72,24.99,4.85,1.82,24.82,0.07,0.05,0.02,356.49,55.2,19.47,0.78,32.94,24.23,1079,1082,1074,0,1081,1069,0,0,7
12838,1080,54.73,24.99,4.85,1.82,24.82,0.07,0.05,0.02,355.12,56.57,19.42,0.78,32.88,24.24,1079,1082,1074,0,1081,1069,0,0,7
12839,1080,55.73,25.0,4.85,1.82,24.82,0.07,0.04,0.02,354.16,57.53,19.39,0.78,32.86,24.24,1079,1082,1074,0,1081,1069,0,0,7
12840,1080,56.72,25.0,4.85,1.82,24.83,0.07,0.04,0.02,353.31,58.39,19.37,0.78,32.86,24.24,1079,1082,1074,0,1081,1069,0,0,7
12841,1080,57.71,25.0,4.85,1.82,24.83,0.07,0.04,0.02,352.24,59.45,19.34,0.77,32.84,24.24,1079,1082,1074,0,1081,1069,0,0,7
12842,1080,58.72,25.01,4.85,1.82,24.83,0.07,0.04,0.02,351.23,60.46,19.31,0.77,32.84,24.24,1079,1082,1074,0,1081,1069,0,0,7
12843,1080,59.72,25.01,4.85,1.82,24.83,0.07,0.04,0.02,350.22,61.47,19.28,0.77,32.85,24.25,1079,1082,1074,0,1081,1069,0,0,7
12844,1080,60.71,25.01,4.85,1.82,24.83,0.08,0.04,0.02,349.21,62.48,19.25,0.77,32.85,24.25,1079,1082,1074,0,1081,1069,0,0,7
12845,1080,61.71,25.01,4.85,1.82,24.83,0.08,0.04,0.02,348.2,63.49,19.22,0.77,32.85,24.25,1079,1082,1074,0,1081,1069,0,0,7
12846,1080,62.7,25.02,4.85,1.82,24.84,0.08,0.03,0.02,347.24,64.45,19.2,0.77,32.89,24.26,1079,1082,1074,0,1081,1069,0,0,7
12847,1080,63.68,25.02,4.85,1.82,24.84,0.08,0.03,0.02,346.33,65.36,19.19,0.77,32.94,24.26,1079,1082,1074,0,1081,1069,0,0,7
