frame,id,x,y,width,height,xVelocity,yVelocity,xAcceleration,yAcceleration,frontSightDistance,backSightDistance,dhw,thw,ttc,precedingXVelocity,precedingId,followingId,leftPrecedingId,leftAlongsideId,leftFollowingId,rightPrecedingId,rightAlongsideId,rightFollowingId,laneId
4783,448,352.22,9.11,10.26,2.5,-27.68,-0.04,-0.95,-0.04,356.94,55.08,137.66,4.97,64.52,-25.55,437,0,446,0,0,0,0,0,2
4784,448,351.01,9.11,10.26,2.5,-27.72,-0.05,-0.74,-0.04,356.08,55.94,137.47,4.96,63.24,-25.55,437,0,446,0,0,0,0,0,2
4785,448,349.84,9.11,10.26,2.5,-27.74,-0.05,-0.54,-0.04,354.82,57.2,137.33,4.95,62.26,-25.54,437,0,446,0,0,0,0,0,2
4786,448,348.71,9.11,10.26,2.5,-27.76,-0.05,-0.35,-0.04,353.86,58.16,137.23,4.94,61.54,-25.54,437,0,446,0,450,0,0,0,2
4787,448,347.62,9.1,10.26,2.5,-27.77,-0.05,-0.16,-0.04,352.75,59.27,137.16,4.93,61.05,-25.53,437,0,446,0,450,0,0,0,2
4788,448,346.52,9.1,10.26,2.5,-27.78,-0.05,0.02,-0.04,351.64,60.38,137.08,4.93,60.77,-25.52,437,0,446,0,450,0,0,0,2
4789,448,345.42,9.1,10.26,2.5,-27.77,-0.06,0.2,-0.04,350.53,61.5,137.0,4.93,60.68,-25.52,437,0,446,0,450,0,0,0,2
4790,448,344.32,9.1,10.26,2.5,-27.76,-0.06,0.37,-0.04,349.01,63.01,136.92,4.93,60.76,-25.51,437,0,446,0,450,0,0,0,2
4791,448,343.22,9.1,10.26,2.5,-27.75,-0.06,0.53,-0.04,348.1,63.92,136.84,4.93,61.03,-25.51,437,0,446,0,450,0,0,0,2
4792,448,342.12,9.09,10.26,2.5,-27.72,-0.06,0.68,-0.04,347.6,64.43,136.76,4.93,61.47,-25.5,437,0,446,0,450,0,0,0,2
4793,448,341.03,9.09,10.26,2.5,-27.69,-0.06,0.83,-0.04,347.04,64.98,136.69,4.93,62.09,-25.49,437,0,446,0,450,0,0,0,2
4794,448,339.93,9.09,10.26,2.5,-27.66,-0.07,0.97,-0.04,345.93,66.09,136.62,4.94,62.9,-25.49,437,0,446,0,450,0,0,0,2
4795,448,338.84,9.09,10.26,2.5,-27.62,-0.07,1.11,-0.04,344.51,67.51,136.55,4.94,63.88,-25.48,437,0,446,0,450,0,0,0,2
4796,448,337.75,9.08,10.26,2.5,-27.57,-0.07,1.24,-0.04,344.87,67.15,136.47,4.95,65.06,-25.47,437,0,446,0,450,0,0,0,2
4797,448,336.66,9.08,10.26,2.5,-27.52,-0.07,1.36,-0.03,343.5,68.52,136.4,4.95,66.45,-25.47,437,0,446,0,450,0,0,0,2
4798,448,335.57,9.08,10.26,2.5,-27.46,-0.07,1.48,-0.03,341.38,70.64,136.34,4.96,68.07,-25.46,437,0,446,0,450,0,0,0,2
4799,448,334.49,9.07,10.26,2.5,-27.4,-0.07,1.59,-0.03,340.93,71.1,136.27,4.97,69.93,-25.45,437,0,446,0,450,0,0,0,2
4800,448,333.4,9.07,10.26,2.5,-27.33,-0.08,1.7,-0.03,340.42,71.6,136.21,4.98,72.07,-25.44,437,0,446,0,450,0,0,0,2
4801,448,332.32,9.07,10.26,2.5,-27.26,-0.08,1.8,-0.03,338.3,73.72,136.15,4.99,74.51,-25.44,437,0,446,0,450,0,0,0,2
4802,448,331.25,9.06,10.26,2.5,-27.19,-0.08,1.9,-0.03,337.79,74.23,136.09,5.0,77.29,-25.43,437,0,446,0,450,0,0,0,2
4803,448,330.17,9.06,10.26,2.5,-27.11,-0.08,1.99,-0.03,337.29,74.73,136.04,5.01,80.47,-25.42,437,0,446,0,450,0,0,0,2
4804,448,329.1,9.06,10.26,2.5,-27.03,-0.08,2.07,-0.03,334.96,77.06,135.99,5.03,84.11,-25.41,437,0,446,0,450,0,0,0,2
4805,448,328.04,9.05,10.26,2.5,-26.94,-0.08,2.15,-0.03,334.66,77.36,135.94,5.04,88.28,-25.41,437,0,446,0,450,0,0,0,2
4806,448,326.97,9.05,10.26,2.5,-26.86,-0.09,2.22,-0.03,334.21,77.82,135.89,5.06,93.08,-25.4,437,0,446,0,450,0,0,0,2
4807,448,325.91,9.05,10.26,2.5,-26.77,-0.09,2.29,-0.03,332.08,79.94,135.84,5.07,98.64,-25.39,437,0,446,0,450,0,0,0,2
4808,448,324.85,9.04,10.26,2.5,-26.67,-0.09,2.35,-0.03,330.01,82.01,135.8,5.09,105.14,-25.38,437,0,446,0,450,0,0,0,2
4809,448,323.8,9.04,10.26,2.5,-26.58,-0.09,2.41,-0.02,332.54,79.48,135.76,5.1,112.79,-25.37,437,0,446,0,450,0,0,0,2
4810,448,322.75,9.04,10.26,2.5,-26.48,-0.09,2.47,-0.02,329.0,83.02,135.74,5.12,121.9,-25.36,437,0,446,0,450,0,0,0,2
4811,448,321.71,9.03,10.26,2.5,-26.38,-0.09,2.52,-0.02,328.44,83.58,135.72,5.14,132.88,-25.36,437,0,446,0,450,0,0,0,2
4812,448,320.67,9.03,10.26,2.5,-26.27,-0.09,2.56,-0.02,326.68,85.35,135.7,5.16,146.34,-25.35,437,0,446,0,450,0,0,0,2
