frame,id,x,y,width,height,xVelocity,yVelocity,xAcceleration,yAcceleration,frontSightDistance,backSightDistance,dhw,thw,ttc,precedingXVelocity,precedingId,followingId,leftPrecedingId,leftAlongsideId,leftFollowingId,rightPrecedingId,rightAlongsideId,rightFollowingId,laneId
28162,2320,393.86,4.68,13.24,2.5,-25.63,-0.17,0.11,0.01,401.11,7.14,31.4,1.22,12.26,-23.08,2317,0,2314,0,0,0,0,0,2
28163,2320,392.94,4.68,13.24,2.5,-25.63,-0.16,0.1,0.02,400.1,8.18,31.4,1.22,12.26,-23.08,2317,0,2314,0,0,0,0,0,2
28164,2320,391.98,4.67,13.24,2.5,-25.62,-0.15,0.1,0.03,399.14,9.14,31.36,1.22,12.26,-23.07,2317,0,2314,0,0,0,0,0,2
28165,2320,390.99,4.67,13.24,2.5,-25.62,-0.14,0.1,0.04,398.08,10.2,31.29,1.22,12.23,-23.07,2317,0,2314,0,0,0,0,0,2
28166,2320,389.98,4.67,13.24,2.5,-25.62,-0.13,0.1,0.05,396.96,11.31,31.2,1.21,12.21,-23.07,2317,0,2314,0,0,0,0,0,2
28167,2320,388.97,4.66,13.24,2.5,-25.61,-0.12,0.1,0.06,395.95,12.32,31.11,1.21,12.18,-23.07,2317,0,2314,2321,0,0,0,0,2
28168,2320,387.96,4.66,13.24,2.5,-25.61,-0.12,0.09,0.06,394.94,13.4,31.01,1.21,12.15,-23.07,2317,0,2314,2321,0,0,0,0,2
28169,2320,386.94,4.66,13.24,2.5,-25.61,-0.11,0.09,0.07,393.93,14.41,30.92,1.2,12.12,-23.06,2317,0,2314,2321,0,0,0,0,2
28170,2320,385.93,4.65,13.24,2.5,-25.6,-0.1,0.1,0.07,392.92,15.35,30.82,1.2,12.09,-23.06,2317,0,2314,2321,0,0,0,0,2
28171,2320,384.91,4.65,13.24,2.5,-25.6,-0.09,0.1,0.08,391.91,16.36,30.72,1.2,12.06,-23.06,2317,0,2314,2321,0,0,0,0,2
28172,2320,383.88,4.65,13.24,2.5,-25.6,-0.08,0.1,0.08,390.85,17.42,30.62,1.19,12.03,-23.06,2317,0,2314,2321,0,0,0,0,2
28173,2320,382.86,4.65,13.24,2.5,-25.59,-0.07,0.1,0.09,389.79,18.48,30.52,1.19,12.0,-23.06,2317,0,2314,2321,0,0,0,0,2
28174,2320,381.83,4.65,13.24,2.5,-25.59,-0.07,0.1,0.09,388.78,19.57,30.41,1.18,11.97,-23.06,2317,0,2314,2321,0,0,0,0,2
28175,2320,380.8,4.65,13.24,2.5,-25.58,-0.06,0.11,0.09,387.77,20.58,30.3,1.18,11.93,-23.05,2317,0,2314,2321,0,0,0,0,2
28176,2320,379.76,4.64,13.24,2.5,-25.58,-0.05,0.11,0.09,386.71,21.64,30.18,1.18,11.9,-23.05,2317,0,2314,2321,0,0,0,0,2
28177,2320,378.71,4.64,13.24,2.5,-25.58,-0.04,0.12,0.09,385.59,22.75,30.06,1.17,11.87,-23.05,2317,0,2314,2321,0,0,0,0,2
28178,2320,377.68,4.64,13.24,2.5,-25.57,-0.04,0.12,0.09,384.63,23.71,29.94,1.17,11.84,-23.05,2317,0,2314,2321,0,0,0,0,2
28179,2320,376.64,4.64,13.24,2.5,-25.57,-0.03,0.13,0.09,383.52,24.85,29.82,1.16,11.81,-23.05,2317,0,2314,2321,0,0,0,0,2
28180,2320,375.6,4.64,13.24,2.5,-25.56,-0.02,0.13,0.09,382.51,25.86,29.71,1.16,11.79,-23.05,2317,0,2314,2321,0,0,0,0,2
28181,2320,374.57,4.64,13.24,2.5,-25.56,-0.01,0.14,0.09,381.5,26.87,29.6,1.15,11.77,-23.05,2317,0,2314,2321,0,0,0,0,2
28182,2320,373.53,4.64,13.24,2.5,-25.55,-0.01,0.14,0.09,380.39,27.98,29.49,1.15,11.75,-23.05,2317,0,2314,2321,0,0,0,0,2
28183,2320,372.51,4.64,13.24,2.5,-25.54,-0.0,0.15,0.09,379.38,29.07,29.4,1.15,11.74,-23.05,2317,0,2314,2321,0,0,0,0,2
28184,2320,371.49,4.64,13.24,2.5,-25.54,0.0,0.16,0.09,378.37,30.1,29.3,1.14,11.72,-23.05,2317,0,2314,2321,0,0,0,0,2
28185,2320,370.46,4.65,13.24,2.5,-25.53,0.01,0.16,0.09,377.36,31.11,29.2,1.14,11.71,-23.05,2317,0,2314,2321,0,0,0,0,2
28186,2320,369.43,4.65,13.24,2.5,-25.53,0.01,0.17,0.08,376.3,32.18,29.1,1.14,11.7,-23.05,2317,0,2314,2321,0,0,0,0,2
28187,2320,368.41,4.65,13.24,2.5,-25.52,0.02,0.17,0.08,375.24,33.24,28.99,1.13,11.69,-23.05,2317,0,2314,2321,0,0,0,0,2
28188,2320,367.39,4.65,13.24,2.5,-25.51,0.02,0.18,0.08,374.28,34.2,28.89,1.13,11.68,-23.05,2317,0,2314,2321,0,0,0,0,2
28189,2320,366.37,4.65,13.24,2.5,-25.5,0.03,0.18,0.08,373.27,35.28,28.78,1.12,11.67,-23.05,2317,0,2314,2321,0,0,0,0,2
28190,2320,365.35,4.66,13.24,2.5,-25.5,0.03,0.18,0.07,372.25,36.32,28.69,1.12,11.67,-23.05,2317,0,2314,2321,0,0,0,0,2
28191,2320,364.32,4.66,13.24,2.5,-25.49,0.04,0.19,0.07,371.14,37.43,28.58,1.12,11.66,-23.05,2317,0,2314,2321,0,0,0,0,2
28192,2320,363.3,4.66,13.24,2.5,-25.48,0.04,0.19,0.07,370.13,38.44,28.47,1.11,11.66,-23.05,2317,0,2314,2321,0,0,0,0,2
28193,2320,362.28,4.66,13.24,2.5,-25.47,0.04,0.19,0.06,369.12,39.45,28.38,1.11,11.65,-23.05,2317,0,2314,2321,0,0,0,0,2
28194,2320,361.26,4.66,13.24,2.5,-25.47,0.05,0.2,0.06,368.11,40.46,28.27,1.11,11.65,-23.05,2317,0,2314,2321,0,0,0,0,2
28195,2320,360.24,4.67,13.24,2.5,-25.46,0.05,0.2,0.06,367.05,41.53,28.17,1.1,11.65,-23.05,2317,0,2314,2321,0,0,0,0,2
28196,2320,359.22,4.67,13.24,2.5,-25.45,0.05,0.2,0.05,366.04,42.54,28.07,1.1,11.65,-23.05,2317,0,2314,2321,0,0,0,0,2
28197,2320,358.2,4.67,13.24,2.5,-25.44,0.05,0.2,0.05,365.03,43.55,27.97,1.1,11.66,-23.05,2317,0,2314,2321,0,0,0,0,2
28198,2320,357.18,4.67,13.24,2.5,-25.43,0.06,0.21,0.05,363.97,44.61,27.87,1.09,11.66,-23.05,2317,0,2314,2321,0,0,0,0,2
28199,2320,356.16,4.68,13.24,2.5,-25.43,0.06,0.21,0.04,363.01,45.57,27.77,1.09,11.67,-23.05,2317,0,2314,2321,0,0,0,0,2
28200,2320,355.15,4.68,13.24,2.5,-25.42,0.06,0.21,0.04,361.95,46.63,27.68,1.09,11.68,-23.05,2317,0,2314,2321,0,0,0,0,2
28201,2320,354.13,4.68,13.24,2.5,-25.41,0.06,0.21,0.04,360.94,47.64,27.59,1.08,11.68,-23.06,2317,0,2314,2321,0,0,0,0,2
28202,2320,353.12,4.68,13.24,2.5,-25.4,0.06,0.21,0.03,359.93,48.65,27.5,1.08,11.69,-23.06,2317,0,2314,2321,0,0,0,0,2
28203,2320,352.11,4.69,13.24,2.5,-25.39,0.06,0.21,0.03,358.86,49.71,27.41,1.08,11.71,-23.06,2317,0,2314,2321,0,0,0,0,2
28204,2320,351.11,4.69,13.24,2.5,-25.38,0.06,0.21,0.03,357.9,50.67,27.33,1.07,11.72,-23.06,2317,0,2314,2321,0,0,0,0,2
28205,2320,350.1,4.69,13.24,2.5,-25.37,0.07,0.21,0.02,356.89,51.69,27.24,1.07,11.73,-23.06,2317,0,2314,2321,0,0,0,0,2
28206,2320,349.09,4.7,13.24,2.5,-25.37,0.07,0.21,0.02,355.88,52.69,27.15,1.07,11.74,-23.06,2317,0,2314,2321,0,0,0,0,2
28207,2320,348.07,4.7,13.24,2.5,-25.36,0.07,0.21,0.02,354.82,53.75,27.06,1.06,11.75,-23.06,2317,0,2314,2321,0,0,0,0,2
28208,2320,347.05,4.7,13.24,2.5,-25.35,0.07,0.21,0.01,353.86,54.72,26.97,1.06,11.76,-23.07,2317,0,2314,2321,0,0,0,0,2
28209,2320,346.04,4.71,13.24,2.5,-25.34,0.07,0.21,0.01,352.75,55.83,26.88,1.06,11.77,-23.07,2317,0,2314,2321,0,0,0,0,2
28210,2320,345.03,4.71,13.24,2.5,-25.33,0.07,0.2,0.01,351.84,56.74,26.79,1.05,11.78,-23.07,2317,0,2314,2321,0,0,0,0,2
