frame,id,x,y,width,height,xVelocity,yVelocity,xAcceleration,yAcceleration,frontSightDistance,backSightDistance,dhw,thw,ttc,precedingXVelocity,precedingId,followingId,leftPrecedingId,leftAlongsideId,leftFollowingId,rightPrecedingId,rightAlongsideId,rightFollowingId,laneId
22573,1889,406.2,9.1,4.45,1.82,-36.13,-0.17,0.07,0.01,408.23,3.84,69.2,1.91,21.5,-32.92,1883,0,1885,0,0,1878,0,0,3
22574,1889,404.88,9.1,4.45,1.82,-36.13,-0.17,0.07,0.01,406.77,5.3,69.19,1.91,21.42,-32.9,1883,0,1885,0,0,1878,0,0,3
22575,1889,403.51,9.09,4.45,1.82,-36.12,-0.17,0.06,0.02,405.35,6.72,69.15,1.91,21.32,-32.89,1883,0,1885,0,0,1878,0,0,3
22576,1889,402.12,9.09,4.45,1.82,-36.12,-0.16,0.06,0.03,403.89,8.18,69.08,1.91,21.22,-32.87,1883,0,1885,0,0,1878,0,0,3
22577,1889,400.71,9.08,4.45,1.82,-36.12,-0.16,0.06,0.03,402.47,9.6,68.99,1.91,21.1,-32.85,1883,0,1885,0,0,1878,0,0,3
22578,1889,399.29,9.07,4.45,1.82,-36.12,-0.15,0.05,0.04,401.01,11.06,68.88,1.9,20.97,-32.84,1883,0,1885,0,0,1878,0,0,3
22579,1889,397.85,9.07,4.45,1.82,-36.12,-0.15,0.05,0.04,399.59,12.48,68.76,1.9,20.84,-32.82,1883,0,1885,0,0,1878,0,0,3
22580,1889,396.4,9.06,4.45,1.82,-36.11,-0.14,0.05,0.05,398.08,13.94,68.62,1.9,20.7,-32.8,1883,0,1885,0,0,1878,0,0,3
22581,1889,394.96,9.06,4.45,1.82,-36.11,-0.14,0.05,0.05,396.66,15.36,68.48,1.89,20.56,-32.79,1883,0,1885,0,0,1878,0,0,3
22582,1889,393.5,9.05,4.45,1.82,-36.11,-0.13,0.05,0.05,395.14,16.82,68.34,1.89,20.42,-32.77,1883,0,1885,0,0,1878,0,0,3
22583,1889,392.05,9.05,4.45,1.82,-36.11,-0.13,0.05,0.06,393.73,18.24,68.2,1.89,20.28,-32.75,1883,0,1885,0,0,1878,0,0,3
22584,1889,390.6,9.04,4.45,1.82,-36.11,-0.12,0.05,0.06,392.26,19.7,68.06,1.88,20.14,-32.73,1883,0,1885,0,0,1878,0,0,3
22585,1889,389.15,9.04,4.45,1.82,-36.1,-0.12,0.05,0.06,390.8,21.17,67.91,1.88,20.0,-32.71,1883,0,1885,0,0,1878,0,0,3
22586,1889,387.7,9.03,4.45,1.82,-36.1,-0.11,0.06,0.07,389.38,22.58,67.78,1.87,19.86,-32.69,1883,0,1885,0,0,1878,0,0,3
22587,1889,386.25,9.03,4.45,1.82,-36.1,-0.11,0.06,0.07,387.87,24.1,67.64,1.87,19.72,-32.68,1883,0,1885,0,0,1878,0,0,3
22588,1889,384.81,9.03,4.45,1.82,-36.1,-0.1,0.06,0.07,386.5,25.47,67.51,1.87,19.58,-32.66,1883,0,1885,0,0,1878,0,0,3
22589,1889,383.36,9.02,4.45,1.82,-36.1,-0.1,0.06,0.07,384.99,26.98,67.37,1.86,19.44,-32.64,1883,0,1885,0,0,1878,0,0,3
22590,1889,381.92,9.02,4.45,1.82,-36.09,-0.09,0.07,0.07,383.62,28.35,67.24,1.86,19.3,-32.61,1883,0,1885,0,0,1878,0,0,3
22591,1889,380.48,9.02,4.45,1.82,-36.09,-0.09,0.07,0.07,382.16,29.81,67.1,1.86,19.16,-32.59,1883,0,1885,0,0,1878,0,0,3
22592,1889,379.03,9.01,4.45,1.82,-36.09,-0.08,0.08,0.07,380.69,31.28,66.96,1.85,19.02,-32.57,1883,0,1885,0,0,1878,0,0,3
22593,1889,377.58,9.01,4.45,1.82,-36.09,-0.08,0.08,0.07,379.28,32.69,66.83,1.85,18.88,-32.55,1883,0,1885,0,0,1878,0,0,3
22594,1889,376.13,9.01,4.45,1.82,-36.08,-0.07,0.09,0.08,377.81,34.16,66.67,1.85,18.74,-32.53,1883,0,1885,0,0,1878,0,0,3
22595,1889,374.68,9.0,4.45,1.82,-36.08,-0.07,0.09,0.08,376.35,35.57,66.52,1.84,18.6,-32.51,1883,0,1885,0,0,1878,0,0,3
22596,1889,373.22,9.0,4.45,1.82,-36.08,-0.06,0.1,0.07,374.88,37.03,66.36,1.84,18.46,-32.49,1883,0,1885,0,0,1878,0,0,3
22597,1889,371.77,9.0,4.45,1.82,-36.07,-0.06,0.1,0.07,373.42,38.5,66.21,1.83,18.32,-32.46,1883,0,1885,0,0,1878,0,0,3
22598,1889,370.32,9.0,4.45,1.82,-36.07,-0.06,0.11,0.07,371.95,39.96,66.06,1.83,18.18,-32.44,1883,0,1885,0,0,1878,0,0,3
22599,1889,368.87,9.0,4.45,1.82,-36.06,-0.05,0.11,0.07,370.54,41.43,65.91,1.82,18.05,-32.42,1883,0,1885,0,0,1878,0,0,3
22600,1889,367.43,9.0,4.45,1.82,-36.06,-0.05,0.12,0.07,369.07,42.9,65.76,1.82,17.92,-32.39,1883,0,1885,0,0,1878,0,0,3
22601,1889,365.99,8.99,4.45,1.82,-36.05,-0.04,0.12,0.07,367.66,44.31,65.61,1.82,17.79,-32.37,1883,0,1885,0,0,1878,0,0,3
22602,1889,364.55,8.99,4.45,1.82,-36.05,-0.04,0.13,0.07,366.24,45.73,65.47,1.81,17.66,-32.35,1883,0,1885,0,0,1878,0,0,3
22603,1889,363.11,8.99,4.45,1.82,-36.04,-0.04,0.13,0.07,364.78,47.19,65.33,1.81,17.53,-32.32,1883,0,1885,0,0,1878,0,0,3
22604,1889,361.67,8.99,4.45,1.82,-36.04,-0.03,0.14,0.07,363.31,48.66,65.18,1.81,17.41,-32.3,1883,0,1885,0,0,1878,0,0,3
22605,1889,360.24,8.99,4.45,1.82,-36.03,-0.03,0.15,0.06,361.95,50.02,65.03,1.8,17.28,-32.28,1883,0,1885,0,0,1878,0,0,3
22606,1889,358.79,8.99,4.45,1.82,-36.03,-0.03,0.15,0.06,360.48,51.49,64.88,1.8,17.16,-32.25,1883,0,1885,0,0,1878,0,0,3
22607,1889,357.35,8.99,4.45,1.82,-36.02,-0.02,0.16,0.06,358.97,53.0,64.72,1.79,17.03,-32.23,1883,0,1885,0,0,1878,0,0,3
22608,1889,355.91,8.99,4.45,1.82,-36.01,-0.02,0.16,0.06,357.6,54.37,64.58,1.79,16.91,-32.2,1883,0,1885,0,0,1878,0,0,3
22609,1889,354.47,8.99,4.45,1.82,-36.01,-0.02,0.17,0.06,356.14,55.83,64.42,1.79,16.79,-32.18,1883,0,1885,0,0,1878,0,0,3
22610,1889,353.03,8.99,4.45,1.82,-36.0,-0.02,0.17,0.06,354.72,57.25,64.27,1.78,16.67,-32.15,1883,0,1885,0,0,1878,0,0,3
22611,1889,351.59,8.99,4.45,1.82,-35.99,-0.01,0.18,0.05,353.26,58.66,64.12,1.78,16.56,-32.13,1883,0,1885,0,0,1878,0,0,3
22612,1889,350.15,8.99,4.45,1.82,-35.99,-0.01,0.19,0.05,351.79,60.13,63.97,1.77,16.44,-32.1,1883,0,1885,0,0,1878,0,0,3
22613,1889,348.72,8.99,4.45,1.82,-35.98,-0.01,0.19,0.05,350.43,61.49,63.83,1.77,16.33,-32.08,1883,0,1885,0,0,1878,0,0,3
22614,1889,347.28,8.99,4.45,1.82,-35.97,-0.01,0.2,0.05,348.96,62.96,63.66,1.77,16.22,-32.05,1883,0,1885,0,0,1878,0,0,3
22615,1889,345.84,8.99,4.45,1.82,-35.96,-0.01,0.2,0.05,347.49,64.42,63.5,1.76,16.11,-32.03,1883,0,1885,0,0,1878,0,0,3
22616,1889,344.39,8.99,4.45,1.82,-35.96,-0.0,0.21,0.05,346.08,65.84,63.34,1.76,16.0,-32.0,1883,0,1885,0,0,1878,0,0,3
22617,1889,342.95,8.99,4.45,1.82,-35.95,-0.0,0.22,0.04,344.61,67.3,63.16,1.75,15.89,-31.98,1883,0,1885,0,0,1878,0,0,3
22618,1889,341.51,8.99,4.45,1.82,-35.94,-0.0,0.22,0.04,343.15,68.77,62.99,1.75,15.78,-31.95,1883,1890,1885,0,0,1878,0,0,3
22619,1889,340.07,8.99,4.45,1.82,-35.93,0.0,0.23,0.04,341.73,70.23,62.82,1.75,15.67,-31.93,1883,1890,1885,0,0,1878,0,0,3
22620,1889,338.63,8.99,4.45,1.82,-35.92,0.0,0.24,0.04,340.27,71.7,62.66,1.74,15.57,-31.9,1883,1890,1885,0,0,1878,0,0,3
22621,1889,337.2,8.99,4.45,1.82,-35.91,0.0,0.24,0.04,338.85,73.11,62.49,1.74,15.47,-31.88,1883,1890,1885,0,0,1878,0,0,3
22622,1889,335.77,8.99,4.45,1.82,-35.9,0.0,0.25,0.04,337.44,74.53,62.33,1.73,15.37,-31.85,1883,1890,1885,0,0,1878,0,0,3
22623,1889,334.34,8.99,4.45,1.82,-35.89,0.01,0.26,0.03,336.02,75.94,62.17,1.73,15.27,-31.83,1883,1890,1885,0,0,1878,0,0,3
