frame,id,x,y,width,height,xVelocity,yVelocity,xAcceleration,yAcceleration,frontSightDistance,backSightDistance,dhw,thw,ttc,precedingXVelocity,precedingId,followingId,leftPrecedingId,leftAlongsideId,leftFollowingId,rightPrecedingId,rightAlongsideId,rightFollowingId,laneId
29418,2408,403.32,8.7,4.35,1.82,-31.49,-0.08,0.09,0.01,405.25,2.98,53.49,1.7,19.38,-28.74,2404,0,2403,0,0,2396,2407,0,3
29419,2408,402.17,8.7,4.35,1.82,-31.49,-0.07,0.09,0.02,403.99,4.24,53.49,1.7,19.31,-28.73,2404,0,2403,0,0,2396,2407,0,3
29420,2408,400.98,8.69,4.35,1.82,-31.49,-0.07,0.09,0.03,402.77,5.45,53.45,1.69,19.23,-28.71,2404,0,2403,0,0,2396,2407,0,3
29421,2408,399.76,8.69,4.35,1.82,-31.48,-0.06,0.08,0.03,401.46,6.77,53.38,1.69,19.13,-28.7,2404,0,2403,0,0,2396,2407,0,3
29422,2408,398.53,8.69,4.35,1.82,-31.48,-0.05,0.08,0.04,400.2,8.03,53.3,1.69,19.03,-28.68,2404,0,2403,0,0,2396,2407,0,3
29423,2408,397.29,8.69,4.35,1.82,-31.48,-0.04,0.08,0.05,398.93,9.29,53.21,1.69,18.92,-28.67,2404,0,2403,0,0,2396,2407,0,3
29424,2408,396.05,8.69,4.35,1.82,-31.47,-0.04,0.08,0.05,397.72,10.51,53.12,1.68,18.81,-28.66,2404,0,2403,0,0,2396,2407,0,3
29425,2408,394.79,8.69,4.35,1.82,-31.47,-0.03,0.09,0.06,396.51,11.72,53.01,1.68,18.7,-28.64,2404,0,2403,0,0,2396,2407,0,3
29426,2408,393.51,8.69,4.35,1.82,-31.47,-0.02,0.09,0.06,395.09,13.23,52.88,1.68,18.58,-28.63,2404,0,2403,0,0,2396,2407,0,3
29427,2408,392.25,8.69,4.35,1.82,-31.46,-0.01,0.09,0.06,393.83,14.5,52.75,1.67,18.46,-28.61,2404,0,2403,0,0,2396,2407,0,3
