frame,id,x,y,width,height,xVelocity,yVelocity,xAcceleration,yAcceleration,frontSightDistance,backSightDistance,dhw,thw,ttc,precedingXVelocity,precedingId,followingId,leftPrecedingId,leftAlongsideId,leftFollowingId,rightPrecedingId,rightAlongsideId,rightFollowingId,laneId
4561,436,406.87,9.23,4.04,1.82,-34.97,-0.08,0.03,0.01,408.69,3.29,33.69,0.96,-59.13,-35.54,434,0,425,0,0,426,0,0,3
4562,436,405.59,9.23,4.04,1.82,-34.97,-0.08,0.03,0.01,407.32,4.65,33.84,0.96,-62.8,-35.51,434,0,425,0,0,426,0,0,3
4563,436,404.26,9.23,4.04,1.82,-34.97,-0.07,0.03,0.02,405.86,6.02,33.93,0.97,-66.97,-35.47,434,0,425,0,0,426,0,0,3
4564,436,402.91,9.22,4.04,1.82,-34.97,-0.07,0.03,0.02,404.49,7.38,34.01,0.97,-71.8,-35.44,434,0,425,0,0,426,0,0,3
4565,436,401.54,9.22,4.04,1.82,-34.97,-0.06,0.04,0.03,403.08,8.8,34.06,0.97,-77.49,-35.4,434,0,425,0,0,426,0,0,3
4566,436,400.16,9.22,4.04,1.82,-34.97,-0.06,0.04,0.03,401.71,10.16,34.11,0.97,-84.27,-35.37,434,0,425,0,0,426,0,0,3
4567,436,398.76,9.22,4.04,1.82,-34.96,-0.05,0.05,0.03,400.25,11.63,34.14,0.97,-92.5,-35.33,434,0,425,0,0,426,0,0,3
4568,436,397.36,9.22,4.04,1.82,-34.96,-0.05,0.05,0.03,398.83,13.04,34.17,0.97,-102.67,-35.3,434,0,425,0,0,426,0,0,3
4569,436,395.96,9.22,4.04,1.82,-34.96,-0.04,0.06,0.04,397.47,14.41,34.19,0.97,-115.52,-35.26,434,0,425,0,0,426,0,0,3
4570,436,394.55,9.21,4.04,1.82,-34.96,-0.04,0.07,0.04,396.05,15.82,34.19,0.98,-132.17,-35.22,434,0,425,0,0,426,0,0,3
4571,436,393.14,9.21,4.04,1.82,-34.96,-0.03,0.08,0.04,394.54,17.34,34.19,0.98,-154.65,-35.18,434,0,425,0,0,426,0,0,3
4572,436,391.74,9.21,4.04,1.82,-34.95,-0.03,0.1,0.04,393.22,18.65,34.2,0.98,-186.63,-35.14,434,0,425,0,0,426,0,0,3
4573,436,390.33,9.21,4.04,1.82,-34.95,-0.03,0.11,0.04,391.81,20.07,34.2,0.98,-235.52,-35.1,434,0,425,0,0,426,0,0,3
4574,436,388.92,9.21,4.04,1.82,-34.95,-0.02,0.13,0.04,390.39,21.38,34.19,0.98,-319.34,-35.05,434,0,425,0,0,426,0,0,3
4575,436,387.51,9.21,4.04,1.82,-34.94,-0.02,0.15,0.04,388.93,22.84,34.19,0.98,-495.77,-35.01,434,0,425,0,0,426,0,0,3
4576,436,386.1,9.22,4.04,1.82,-34.94,-0.01,0.17,0.04,387.51,24.26,34.18,0.98,-1106.32,-34.97,434,0,425,0,0,426,0,0,3
4577,436,384.71,9.22,4.04,1.82,-34.93,-0.01,0.19,0.04,386.2,25.57,34.19,0.98,4842.15,-34.92,434,0,425,0,0,426,0,0,3
4578,436,383.31,9.22,4.04,1.82,-34.92,-0.01,0.21,0.04,384.79,26.99,34.2,0.98,762.67,-34.88,434,0,425,0,0,426,0,0,3
4579,436,381.91,9.22,4.04,1.82,-34.92,-0.0,0.23,0.04,383.42,28.35,34.2,0.98,415.28,-34.83,434,0,425,0,0,426,0,0,3
4580,436,380.51,9.22,4.04,1.82,-34.91,-0.0,0.25,0.04,381.96,29.82,34.19,0.98,286.11,-34.79,434,0,425,0,0,426,0,0,3
4581,436,379.11,9.22,4.04,1.82,-34.9,0.0,0.28,0.04,380.64,31.13,34.17,0.98,218.82,-34.74,434,0,425,0,0,426,0,0,3
4582,436,377.69,9.22,4.04,1.82,-34.89,0.0,0.3,0.04,379.13,32.65,34.15,0.98,177.59,-34.7,434,0,425,0,0,426,0,0,3
4583,436,376.28,9.22,4.04,1.82,-34.88,0.01,0.33,0.03,377.71,34.06,34.14,0.98,149.83,-34.65,434,0,425,0,0,426,0,0,3
4584,436,374.88,9.22,4.04,1.82,-34.86,0.01,0.36,0.03,376.35,35.43,34.11,0.98,129.88,-34.6,434,0,425,0,0,426,0,0,3
4585,436,373.47,9.22,4.04,1.82,-34.85,0.01,0.38,0.03,374.93,36.84,34.09,0.98,114.88,-34.55,434,0,425,0,0,426,0,0,3
4586,436,372.07,9.22,4.04,1.82,-34.83,0.01,0.41,0.03,373.52,38.26,34.06,0.98,103.22,-34.5,434,0,425,0,0,426,0,0,3
4587,436,370.67,9.22,4.04,1.82,-34.82,0.01,0.44,0.03,372.1,39.67,34.05,0.97,93.94,-34.46,434,0,425,0,0,426,0,0,3
4588,436,369.28,9.22,4.04,1.82,-34.8,0.01,0.47,0.03,370.74,41.04,34.04,0.98,86.4,-34.41,434,0,425,0,0,426,0,0,3
4589,436,367.9,9.23,4.04,1.82,-34.78,0.02,0.5,0.02,369.32,42.4,34.02,0.98,80.14,-34.36,434,0,425,0,0,426,0,0,3
4590,436,366.52,9.23,4.04,1.82,-34.76,0.02,0.53,0.02,368.01,43.71,34.01,0.98,74.91,-34.31,434,0,425,0,0,426,0,0,3
