frame,id,x,y,width,height,xVelocity,yVelocity,xAcceleration,yAcceleration,frontSightDistance,backSightDistance,dhw,thw,ttc,precedingXVelocity,precedingId,followingId,leftPrecedingId,leftAlongsideId,leftFollowingId,rightPrecedingId,rightAlongsideId,rightFollowingId,laneId
24456,2402,6.13,20.9,4.14,1.72,30.96,0.18,-0.37,-0.0,404.9,3.1,57.89,1.87,14.19,26.88,2396,0,0,0,0,2390,2401,0,6
24457,2402,7.26,20.91,4.14,1.72,30.94,0.18,-0.37,-0.01,403.58,4.42,57.83,1.87,14.07,26.84,2396,0,0,0,0,2390,2401,0,6
24458,2402,8.42,20.92,4.14,1.72,30.93,0.18,-0.37,-0.01,402.47,5.53,57.75,1.86,13.94,26.79,2396,0,0,0,0,2390,2401,0,6
24459,2402,9.61,20.93,4.14,1.72,30.91,0.18,-0.37,-0.02,401.21,6.9,57.64,1.86,13.8,26.74,2396,0,0,0,0,2390,2401,0,6
24460,2402,10.82,20.93,4.14,1.72,30.9,0.18,-0.37,-0.02,399.94,8.16,57.51,1.86,13.65,26.69,2396,0,0,0,0,2390,2401,0,6
24461,2402,12.04,20.94,4.14,1.72,30.88,0.18,-0.37,-0.02,398.68,9.42,57.36,1.85,13.5,26.64,2396,0,0,0,0,2390,2401,0,6
24462,2402,13.26,20.95,4.14,1.72,30.87,0.18,-0.37,-0.03,397.47,10.63,57.21,1.85,13.34,26.59,2396,0,0,0,0,2390,2401,0,6
24463,2402,14.48,20.96,4.14,1.72,30.86,0.17,-0.38,-0.03,396.26,11.85,57.04,1.85,13.18,26.54,2396,0,0,0,0,2390,2401,0,6
24464,2402,15.71,20.96,4.14,1.72,30.84,0.17,-0.38,-0.04,395.04,13.06,56.87,1.84,13.02,26.48,2396,0,0,0,0,2390,2401,0,6
24465,2402,16.94,20.97,4.14,1.72,30.83,0.17,-0.39,-0.04,393.78,14.32,56.7,1.84,12.86,26.42,2396,0,0,0,0,2390,2401,0,6
24466,2402,18.18,20.98,4.14,1.72,30.81,0.17,-0.39,-0.04,392.57,15.53,56.52,1.83,12.69,26.37,2396,0,0,0,0,2390,2401,0,6
24467,2402,19.42,20.98,4.14,1.72,30.8,0.17,-0.4,-0.05,391.25,16.85,56.34,1.83,12.53,26.31,2396,0,0,0,0,2390,2401,0,6
24468,2402,20.66,20.99,4.14,1.72,30.78,0.16,-0.41,-0.05,390.04,18.06,56.16,1.82,12.37,26.25,2396,0,0,0,0,2390,2401,0,6
24469,2402,21.89,21.0,4.14,1.72,30.76,0.16,-0.42,-0.05,388.83,19.27,55.98,1.82,12.21,26.19,2396,0,0,0,0,2390,2401,0,6
24470,2402,23.13,21.01,4.14,1.72,30.75,0.16,-0.44,-0.06,387.57,20.54,55.79,1.81,12.04,26.12,2396,0,0,0,0,2390,2401,0,6
24471,2402,24.36,21.01,4.14,1.72,30.73,0.15,-0.45,-0.06,386.35,21.75,55.61,1.81,11.89,26.06,2396,0,0,0,0,2390,2401,0,6
24472,2402,25.6,21.02,4.14,1.72,30.71,0.15,-0.46,-0.06,385.04,23.06,55.42,1.8,11.73,26.0,2396,0,0,0,0,2390,2401,0,6
24473,2402,26.82,21.02,4.14,1.72,30.7,0.15,-0.48,-0.07,383.88,24.22,55.23,1.8,11.57,25.93,2396,0,0,0,0,2390,2401,0,6
24474,2402,28.04,21.03,4.14,1.72,30.68,0.14,-0.5,-0.07,382.76,25.33,55.04,1.79,11.41,25.86,2396,0,0,0,0,2390,2401,0,6
24475,2402,29.28,21.04,4.14,1.72,30.66,0.14,-0.51,-0.07,381.4,26.69,54.83,1.79,11.26,25.8,2396,0,0,0,0,2390,2401,0,6
24476,2402,30.51,21.04,4.14,1.72,30.64,0.13,-0.53,-0.07,380.24,27.86,54.63,1.78,11.1,25.73,2396,0,0,0,0,2390,2401,0,6
24477,2402,31.74,21.05,4.14,1.72,30.62,0.13,-0.55,-0.07,378.97,29.12,54.42,1.77,10.95,25.66,2396,0,0,0,0,2390,2401,0,6
24478,2402,32.98,21.05,4.14,1.72,30.59,0.12,-0.57,-0.08,377.71,30.38,54.21,1.77,10.8,25.59,2396,0,0,0,0,2390,2401,0,6
24479,2402,34.21,21.06,4.14,1.72,30.57,0.12,-0.59,-0.08,376.5,31.6,53.99,1.76,10.66,25.51,2396,0,0,0,0,2390,2401,0,6
24480,2402,35.45,21.06,4.14,1.72,30.55,0.11,-0.61,-0.08,375.24,32.86,53.78,1.76,10.51,25.44,2396,0,0,0,0,2390,2401,0,6
24481,2402,36.68,21.07,4.14,1.72,30.52,0.11,-0.64,-0.08,374.02,34.07,53.57,1.75,10.37,25.37,2396,0,0,0,0,2390,2401,0,6
24482,2402,37.9,21.07,4.14,1.72,30.5,0.11,-0.66,-0.08,372.81,35.39,53.35,1.75,10.23,25.29,2396,0,0,0,0,2390,2401,0,6
24483,2402,39.13,21.08,4.14,1.72,30.47,0.1,-0.68,-0.08,371.5,36.71,53.13,1.74,10.1,25.22,2396,0,0,0,0,2390,2401,0,6
24484,2402,40.34,21.08,4.14,1.72,30.45,0.09,-0.71,-0.08,370.38,37.82,52.94,1.74,9.97,25.14,2396,0,0,0,0,2390,2401,0,6
24485,2402,41.55,21.08,4.14,1.72,30.42,0.09,-0.73,-0.08,369.17,39.03,52.73,1.73,9.84,25.07,2396,0,0,0,0,2390,2401,0,6
24486,2402,42.76,21.09,4.14,1.72,30.39,0.08,-0.76,-0.08,367.96,40.25,52.52,1.72,9.71,24.99,2396,0,0,0,0,2390,2401,0,6
24487,2402,43.97,21.09,4.14,1.72,30.36,0.08,-0.78,-0.08,366.75,41.46,52.31,1.72,9.59,24.91,2396,0,0,0,0,2390,2401,0,6
24488,2402,45.18,21.09,4.14,1.72,30.33,0.07,-0.81,-0.08,365.53,42.67,52.1,1.71,9.46,24.83,2396,0,0,0,0,2390,2401,0,6
24489,2402,46.39,21.1,4.14,1.72,30.3,0.07,-0.84,-0.08,364.37,43.83,51.87,1.71,9.34,24.75,2396,0,0,0,0,2390,2401,0,6
24490,2402,47.6,21.1,4.14,1.72,30.26,0.06,-0.87,-0.08,363.11,45.1,51.64,1.7,9.22,24.67,2396,0,0,0,0,2390,2401,0,6
24491,2402,48.82,21.1,4.14,1.72,30.23,0.06,-0.9,-0.08,361.85,46.36,51.4,1.7,9.1,24.59,2396,0,0,0,0,2390,2401,0,6
24492,2402,50.03,21.1,4.14,1.72,30.19,0.05,-0.93,-0.08,360.68,47.52,51.18,1.69,8.99,24.51,2396,0,0,0,0,2390,2401,0,6
24493,2402,51.24,21.11,4.14,1.72,30.16,0.05,-0.96,-0.08,359.47,48.73,50.95,1.69,8.88,24.43,2396,0,0,0,0,2390,2401,0,6
24494,2402,52.44,21.11,4.14,1.72,30.12,0.04,-0.99,-0.08,358.26,49.95,50.72,1.68,8.77,24.35,2396,0,0,0,0,2390,2401,0,6
24495,2402,53.65,21.11,4.14,1.72,30.08,0.04,-1.02,-0.08,357.1,51.11,50.49,1.68,8.67,24.26,2396,0,0,0,0,2390,2401,0,6
24496,2402,54.86,21.11,4.14,1.72,30.04,0.04,-1.05,-0.07,355.83,52.37,50.25,1.67,8.56,24.18,2396,0,0,0,0,2390,2401,0,6
24497,2402,56.06,21.11,4.14,1.72,30.0,0.03,-1.09,-0.07,354.62,53.59,50.03,1.66,8.46,24.1,2396,0,0,0,0,2390,2401,0,6
24498,2402,57.25,21.11,4.14,1.72,29.95,0.03,-1.12,-0.07,353.51,54.7,49.8,1.66,8.36,24.01,2396,0,0,0,0,2390,2401,0,6
24499,2402,58.46,21.11,4.14,1.72,29.91,0.02,-1.16,-0.07,352.19,56.01,49.56,1.65,8.27,23.93,2396,0,0,0,0,2390,2401,0,6
24500,2402,59.65,21.11,4.14,1.72,29.86,0.02,-1.19,-0.06,351.08,57.12,49.33,1.65,8.17,23.84,2396,0,0,0,0,2390,2401,0,6
24501,2402,60.85,21.11,4.14,1.72,29.81,0.02,-1.23,-0.06,349.92,58.28,49.08,1.64,8.08,23.75,2396,0,0,0,0,2390,2401,0,6
24502,2402,62.05,21.11,4.14,1.72,29.77,0.01,-1.26,-0.06,348.66,59.55,48.82,1.64,7.99,23.67,2396,0,0,0,0,2390,2401,0,6
24503,2402,63.25,21.11,4.14,1.72,29.72,0.01,-1.3,-0.06,347.49,60.71,48.56,1.63,7.9,23.58,2396,0,0,0,0,2390,2401,0,6
24504,2402,64.45,21.11,4.14,1.72,29.66,0.01,-1.34,-0.05,346.18,62.02,48.3,1.62,7.81,23.49,2396,0,0,0,0,2390,2401,0,6
24505,2402,65.65,21.11,4.14,1.72,29.61,0.01,-1.38,-0.05,345.07,63.14,48.04,1.62,7.73,23.41,2396,0,0,0,0,2390,2401,0,6
24506,2402,66.83,21.11,4.14,1.72,29.56,0.0,-1.41,-0.05,343.91,64.3,47.79,1.61,7.64,23.32,2396,0,0,0,0,2390,2401,0,6
24507,2402,68.03,21.11,4.14,1.72,29.5,0.0,-1.45,-0.05,342.64,65.56,47.52,1.61,7.56,23.23,2396,0,0,0,0,2390,2401,0,6
24508,2402,69.21,21.11,4.14,1.72,29.44,0.0,-1.49,-0.04,341.48,66.72,47.26,1.6,7.49,23.14,2396,0,0,0,0,2390,2401,0,6
24509,2402,70.39,21.11,4.14,1.72,29.38,-0.0,-1.53,-0.04,340.32,67.89,46.99,1.6,7.41,23.05,2396,0,0,0,0,2390,2401,0,6
24510,2402,71.57,21.11,4.14,1.72,29.32,-0.0,-1.57,-0.04,339.11,69.1,46.73,1.59,7.34,22.96,2396,0,0,0,0,2390,2401,0,6
24511,2402,72.74,21.11,4.14,1.72,29.26,-0.01,-1.61,-0.04,337.94,70.26,46.47,1.58,7.27,22.88,2396,0,0,0,0,2390,2401,0,6
24512,2402,73.91,21.11,4.14,1.72,29.19,-0.01,-1.64,-0.03,336.78,71.42,46.22,1.58,7.2,22.79,2396,0,0,0,0,2390,2401,0,6
24513,2402,75.06,21.11,4.14,1.72,29.13,-0.01,-1.68,-0.03,335.62,72.59,45.95,1.57,7.13,22.7,2396,0,0,0,0,2390,2401,0,6
24514,2402,76.22,21.11,4.14,1.72,29.06,-0.01,-1.72,-0.03,334.56,73.65,45.7,1.57,7.07,22.61,2396,0,0,0,0,2390,2401,0,6
24515,2402,77.38,21.11,4.14,1.72,28.99,-0.01,-1.76,-0.02,333.35,74.86,45.44,1.56,7.01,22.52,2396,0,0,0,0,2390,2401,0,6
24516,2402,78.54,21.11,4.14,1.72,28.92,-0.01,-1.8,-0.02,332.18,76.02,45.17,1.56,6.94,22.43,2396,0,0,0,0,2390,2401,0,6
24517,2402,79.7,21.11,4.14,1.72,28.85,-0.01,-1.84,-0.02,331.02,77.07,44.91,1.55,6.89,22.34,2396,0,0,0,0,2390,2401,0,6
24518,2402,80.86,21.11,4.14,1.72,28.78,-0.01,-1.88,-0.01,329.81,78.29,44.64,1.55,6.83,22.25,2396,0,0,0,0,2390,2401,0,6
24519,2402,82.0,21.11,4.14,1.72,28.7,-0.01,-1.92,-0.01,328.75,79.35,44.37,1.54,6.77,22.16,2396,0,0,0,0,2390,0,2401,6
24520,2402,83.16,21.11,4.14,1.72,28.62,-0.01,-1.96,-0.01,327.59,80.51,44.09,1.54,6.72,22.07,2396,0,0,0,0,2390,0,2401,6
24521,2402,84.31,21.1,4.14,1.72,28.55,-0.01,-2.0,-0.01,326.37,81.72,43.81,1.53,6.66,21.98,2396,2408,0,0,0,2390,0,2401,6
24522,2402,85.46,21.1,4.14,1.72,28.46,-0.01,-2.04,-0.0,325.26,82.83,43.53,1.53,6.61,21.89,2396,2408,0,0,0,2390,0,2401,6
24523,2402,86.61,21.1,4.14,1.72,28.38,-0.01,-2.08,-0.0,324.05,84.05,43.25,1.52,6.56,21.8,2396,2408,0,0,0,2390,0,2401,6
24524,2402,87.74,21.1,4.14,1.72,28.3,-0.01,-2.12,0.0,322.94,85.16,42.98,1.52,6.51,21.71,2396,2408,0,0,0,2390,0,2401,6
24525,2402,88.87,21.1,4.14,1.72,28.21,-0.01,-2.17,0.0,321.83,86.27,42.72,1.51,6.47,21.63,2396,2408,0,0,0,2390,0,2401,6
24526,2402,89.99,21.1,4.14,1.72,28.13,-0.01,-2.21,0.01,320.71,87.39,42.46,1.51,6.43,21.54,2396,2408,0,0,0,2390,0,2401,6
24527,2402,91.11,21.1,4.14,1.72,28.04,-0.01,-2.25,0.01,319.6,88.5,42.2,1.5,6.38,21.45,2396,2408,0,0,0,2390,0,2401,6
24528,2402,92.23,21.1,4.14,1.72,27.95,-0.01,-2.29,0.01,318.49,89.61,41.94,1.5,6.34,21.36,2396,2408,0,0,0,2390,0,2401,6
24529,2402,93.34,21.1,4.14,1.72,27.86,-0.01,-2.33,0.01,317.38,90.72,41.68,1.49,6.31,21.27,2396,2408,0,0,0,2390,0,2401,6
24530,2402,94.46,21.1,4.14,1.72,27.77,-0.01,-2.37,0.02,316.27,91.84,41.42,1.49,6.27,21.18,2396,2408,0,0,0,2390,0,2401,6
24531,2402,95.57,21.1,4.14,1.72,27.67,-0.01,-2.41,0.02,315.16,92.95,41.15,1.48,6.23,21.09,2396,2408,0,0,0,2390,0,2401,6
24532,2402,96.68,21.1,4.14,1.72,27.57,-0.0,-2.45,0.02,314.04,94.06,40.88,1.48,6.2,20.99,2396,2408,0,0,0,2390,0,2401,6
24533,2402,97.79,21.1,4.14,1.72,27.48,-0.0,-2.49,0.02,312.93,95.06,40.61,1.47,6.16,20.9,2396,2408,0,0,0,2390,0,2401,6
24534,2402,98.9,21.1,4.14,1.72,27.38,-0.0,-2.53,0.03,311.82,96.17,40.34,1.47,6.13,20.81,2396,2408,0,0,0,2390,0,2401,6
24535,2402,100.01,21.09,4.14,1.72,27.28,0.0,-2.57,0.03,310.66,97.34,40.06,1.47,6.1,20.72,2396,2408,0,0,0,2390,0,2401,6
24536,2402,101.11,21.09,4.14,1.72,27.17,0.0,-2.61,0.03,309.6,98.4,39.79,1.46,6.07,20.63,2396,2408,0,0,0,2390,0,2401,6
24537,2402,102.2,21.09,4.14,1.72,27.07,0.01,-2.65,0.03,308.59,99.41,39.52,1.46,6.04,20.54,2396,2408,0,0,0,2390,0,2401,6
24538,2402,103.31,21.09,4.14,1.72,26.96,0.01,-2.68,0.03,307.17,100.82,39.23,1.45,6.01,20.45,2396,2408,0,0,0,2390,0,2401,6
24539,2402,104.37,21.09,4.14,1.72,26.86,0.01,-2.72,0.03,306.36,101.63,38.98,1.45,5.98,20.36,2396,2408,0,0,0,2390,0,2401,6
24540,2402,105.43,21.1,4.14,1.72,26.75,0.02,-2.76,0.03,305.35,102.65,38.73,1.44,5.96,20.27,2396,2408,0,0,0,2390,0,2401,6
24541,2402,106.49,21.1,4.14,1.72,26.64,0.02,-2.8,0.03,304.24,103.76,38.47,1.44,5.94,20.18,2396,2408,0,0,0,2390,0,2401,6
24542,2402,107.56,21.1,4.14,1.72,26.52,0.02,-2.83,0.03,303.23,104.77,38.21,1.44,5.92,20.08,2396,2408,0,0,0,2390,0,2401,6
24543,2402,108.64,21.1,4.14,1.72,26.41,0.02,-2.87,0.03,302.17,105.83,37.93,1.43,5.9,19.99,2396,2408,0,0,0,2390,0,2401,6
24544,2402,109.73,21.1,4.14,1.72,26.29,0.03,-2.9,0.03,300.75,107.25,37.64,1.43,5.87,19.9,2396,2408,0,0,0,2390,0,2401,6
