frame,id,x,y,width,height,xVelocity,yVelocity,xAcceleration,yAcceleration,frontSightDistance,backSightDistance,dhw,thw,ttc,precedingXVelocity,precedingId,followingId,leftPrecedingId,leftAlongsideId,leftFollowingId,rightPrecedingId,rightAlongsideId,rightFollowingId,laneId
18294,1807,407.08,8.19,4.35,1.82,-18.1,-0.01,-0.08,-0.01,407.79,2.76,26.97,1.48,-535.4,-18.15,1803,0,1798,0,0,1801,0,0,3
18295,1807,406.41,8.19,4.35,1.82,-18.11,-0.01,-0.08,-0.02,406.98,3.52,27.03,1.49,-521.08,-18.16,1803,0,1798,0,0,1801,0,0,3
18296,1807,405.73,8.19,4.35,1.82,-18.11,-0.02,-0.08,-0.03,406.28,4.23,27.08,1.49,-512.39,-18.16,1803,0,1798,0,0,1801,0,0,3
18297,1807,405.03,8.19,4.35,1.82,-18.11,-0.02,-0.08,-0.04,405.57,4.94,27.11,1.49,-508.73,-18.16,1803,0,1798,0,0,1801,0,0,3
18298,1807,404.32,8.19,4.35,1.82,-18.12,-0.03,-0.09,-0.05,404.86,5.64,27.13,1.49,-509.78,-18.17,1803,0,1798,0,0,1801,0,0,3
18299,1807,403.6,8.19,4.35,1.82,-18.12,-0.03,-0.09,-0.05,404.05,6.45,27.14,1.49,-515.44,-18.17,1803,0,1798,0,0,1801,0,0,3
18300,1807,402.88,8.18,4.35,1.82,-18.12,-0.04,-0.09,-0.06,403.35,7.16,27.15,1.49,-526.35,-18.17,1803,0,1798,0,0,1801,0,0,3
18301,1807,402.16,8.18,4.35,1.82,-18.13,-0.04,-0.09,-0.07,402.64,7.82,27.15,1.49,-542.9,-18.18,1803,0,1798,0,0,1801,0,0,3
18302,1807,401.44,8.18,4.35,1.82,-18.13,-0.05,-0.1,-0.07,401.93,8.53,27.15,1.49,-566.03,-18.18,1803,0,1798,0,0,1801,0,0,3
18303,1807,400.72,8.18,4.35,1.82,-18.13,-0.06,-0.1,-0.08,401.27,9.24,27.14,1.49,-597.22,-18.18,1803,0,1798,0,0,1801,0,0,3
18304,1807,399.99,8.18,4.35,1.82,-18.14,-0.07,-0.1,-0.08,400.46,10.04,27.14,1.49,-639.27,-18.18,1803,0,1798,0,0,1801,0,0,3
18305,1807,399.26,8.17,4.35,1.82,-18.14,-0.07,-0.1,-0.09,399.8,10.7,27.14,1.49,-697.12,-18.18,1803,0,1798,0,0,1801,0,0,3
18306,1807,398.53,8.17,4.35,1.82,-18.15,-0.08,-0.1,-0.09,399.05,11.46,27.13,1.49,-776.52,-18.18,1803,0,1798,0,0,1801,0,0,3
18307,1807,397.81,8.17,4.35,1.82,-18.15,-0.09,-0.11,-0.1,398.34,12.17,27.12,1.49,-890.5,-18.18,1803,0,1798,0,0,1801,0,0,3
18308,1807,397.08,8.16,4.35,1.82,-18.15,-0.1,-0.11,-0.1,397.69,12.87,27.11,1.49,-1065.49,-18.18,1803,0,1798,0,0,1801,0,0,3
18309,1807,396.34,8.16,4.35,1.82,-18.16,-0.1,-0.11,-0.1,396.88,13.63,27.11,1.49,-1363.29,-18.18,1803,0,1798,0,0,1801,0,0,3
