frame,id,x,y,width,height,xVelocity,yVelocity,xAcceleration,yAcceleration,frontSightDistance,backSightDistance,dhw,thw,ttc,precedingXVelocity,precedingId,followingId,leftPrecedingId,leftAlongsideId,leftFollowingId,rightPrecedingId,rightAlongsideId,rightFollowingId,laneId
24607,2415,4.89,21.02,4.75,1.82,26.53,-0.0,-0.29,-0.0,405.81,2.3,14.16,0.53,8.46,24.87,2413,0,0,0,0,2412,0,0,6
24608,2415,5.87,21.02,4.75,1.82,26.52,-0.0,-0.29,-0.0,404.69,3.41,14.18,0.53,8.43,24.85,2413,0,0,0,0,2412,0,0,6
24609,2415,6.88,21.02,4.75,1.82,26.51,-0.0,-0.29,-0.0,403.63,4.47,14.17,0.53,8.37,24.83,2413,0,0,0,0,2412,0,0,6
24610,2415,7.9,21.02,4.75,1.82,26.5,-0.0,-0.29,-0.0,402.57,5.53,14.14,0.53,8.31,24.81,2413,0,0,0,0,2412,0,0,6
24611,2415,8.94,21.02,4.75,1.82,26.49,-0.0,-0.29,-0.01,401.56,6.54,14.1,0.53,8.23,24.79,2413,0,0,0,0,2412,0,0,6
24612,2415,10.0,21.02,4.75,1.82,26.48,-0.0,-0.3,-0.01,400.4,7.7,14.04,0.53,8.14,24.77,2413,0,0,0,0,2412,0,0,6
24613,2415,11.05,21.02,4.75,1.82,26.47,-0.0,-0.31,-0.01,399.39,8.71,13.97,0.52,8.05,24.74,2413,0,0,0,0,2412,0,0,6
24614,2415,12.11,21.02,4.75,1.82,26.46,-0.0,-0.31,-0.01,398.33,9.78,13.9,0.52,7.95,24.72,2413,0,0,0,0,2412,0,0,6
24615,2415,13.17,21.02,4.75,1.82,26.44,-0.0,-0.32,-0.01,397.22,10.89,13.83,0.52,7.86,24.7,2413,0,0,0,0,2412,0,0,6
24616,2415,14.24,21.02,4.75,1.82,26.43,-0.0,-0.33,-0.01,396.21,11.9,13.77,0.52,7.76,24.67,2413,0,0,0,0,2412,0,0,6
24617,2415,15.3,21.02,4.75,1.82,26.42,-0.0,-0.35,-0.01,395.14,12.96,13.71,0.51,7.67,24.64,2413,0,0,0,0,2412,0,0,6
24618,2415,16.38,21.02,4.75,1.82,26.4,-0.0,-0.36,-0.01,393.98,14.12,13.63,0.51,7.57,24.62,2413,0,0,0,0,2412,0,0,6
24619,2415,17.45,21.02,4.75,1.82,26.39,-0.0,-0.37,-0.01,392.92,15.18,13.56,0.51,7.47,24.59,2413,0,0,0,0,2412,0,0,6
24620,2415,18.51,21.02,4.75,1.82,26.38,-0.01,-0.39,-0.02,391.91,16.19,13.5,0.51,7.38,24.56,2413,0,0,0,0,2412,0,0,6
24621,2415,19.57,21.02,4.75,1.82,26.36,-0.01,-0.4,-0.02,390.8,17.3,13.43,0.51,7.28,24.53,2413,0,0,0,0,2412,0,0,6
24622,2415,20.63,21.02,4.75,1.82,26.35,-0.01,-0.42,-0.02,389.79,18.32,13.36,0.5,7.19,24.5,2413,0,0,0,0,2412,0,0,6
24623,2415,21.68,21.02,4.75,1.82,26.33,-0.01,-0.44,-0.02,388.73,19.38,13.28,0.5,7.09,24.47,2413,0,0,0,0,2412,0,0,6
24624,2415,22.74,21.02,4.75,1.82,26.31,-0.01,-0.46,-0.02,387.62,20.49,13.21,0.5,7.0,24.44,2413,0,0,0,0,2412,0,0,6
24625,2415,23.79,21.02,4.75,1.82,26.29,-0.01,-0.48,-0.02,386.66,21.45,13.14,0.5,6.91,24.41,2413,0,0,0,0,2412,0,0,6
