frame,id,x,y,width,height,xVelocity,yVelocity,xAcceleration,yAcceleration,frontSightDistance,backSightDistance,dhw,thw,ttc,precedingXVelocity,precedingId,followingId,leftPrecedingId,leftAlongsideId,leftFollowingId,rightPrecedingId,rightAlongsideId,rightFollowingId,laneId
12693,1292,2.72,21.11,4.75,1.92,25.65,-0.08,0.26,0.01,407.98,2.43,33.51,1.3,-1935.52,25.66,1286,0,0,0,0,1290,0,0,6
12694,1292,3.68,21.1,4.75,1.92,25.66,-0.08,0.26,0.01,406.87,3.55,33.58,1.3,5831.92,25.65,1286,0,0,0,0,1290,0,0,6
12695,1292,4.65,21.1,4.75,1.92,25.67,-0.07,0.26,0.01,405.86,4.56,33.62,1.31,1135.5,25.64,1286,0,0,0,0,1290,0,0,6
12696,1292,5.65,21.1,4.75,1.92,25.68,-0.07,0.27,0.02,404.85,5.57,33.64,1.31,620.05,25.62,1286,0,0,0,0,1290,0,0,6
12697,1292,6.66,21.1,4.75,1.92,25.69,-0.06,0.27,0.02,403.68,6.73,33.64,1.31,422.1,25.61,1286,0,0,0,0,1290,0,0,6
12698,1292,7.67,21.1,4.75,1.92,25.7,-0.06,0.28,0.02,402.83,7.59,33.65,1.31,317.41,25.59,1286,0,0,0,0,1290,0,0,6
12699,1292,8.69,21.09,4.75,1.92,25.71,-0.05,0.28,0.03,401.76,8.65,33.65,1.31,252.54,25.58,1286,0,0,0,0,1290,0,0,6
12700,1292,9.72,21.09,4.75,1.92,25.72,-0.05,0.28,0.03,400.6,9.81,33.66,1.3,208.45,25.56,1286,0,0,0,0,1290,0,0,6
12701,1292,10.73,21.09,4.75,1.92,25.73,-0.05,0.29,0.03,399.69,10.72,33.67,1.3,176.56,25.54,1286,0,0,0,0,1290,0,0,6
12702,1292,11.75,21.09,4.75,1.92,25.75,-0.04,0.29,0.03,398.73,11.68,33.67,1.3,152.38,25.53,1286,0,0,0,0,1290,0,0,6
12703,1292,12.78,21.09,4.75,1.92,25.76,-0.04,0.29,0.03,397.57,12.84,33.66,1.3,133.41,25.51,1286,0,0,0,0,1290,0,0,6
12704,1292,13.8,21.09,4.75,1.92,25.77,-0.03,0.3,0.03,396.61,13.8,33.65,1.3,118.2,25.49,1286,0,0,0,0,1290,0,0,6
12705,1292,14.82,21.09,4.75,1.92,25.78,-0.03,0.3,0.03,395.6,14.81,33.65,1.3,105.71,25.46,1286,0,0,0,0,1290,0,0,6
12706,1292,15.84,21.09,4.75,1.92,25.79,-0.03,0.3,0.03,394.54,15.87,33.64,1.3,95.29,25.44,1286,0,0,0,0,1290,0,0,6
12707,1292,16.87,21.09,4.75,1.92,25.81,-0.02,0.3,0.03,393.53,16.89,33.63,1.3,86.45,25.42,1286,0,0,0,0,1290,0,0,6
12708,1292,17.88,21.09,4.75,1.92,25.82,-0.02,0.3,0.03,392.57,17.85,33.62,1.3,78.89,25.39,1286,0,0,0,0,1290,0,0,6
12709,1292,18.91,21.09,4.75,1.92,25.83,-0.02,0.3,0.03,391.41,19.01,33.61,1.3,72.34,25.37,1286,0,0,0,0,1290,0,0,6
12710,1292,19.93,21.09,4.75,1.92,25.84,-0.02,0.3,0.03,390.45,19.97,33.61,1.3,66.64,25.34,1286,0,0,0,0,1290,0,0,6
12711,1292,20.93,21.09,4.75,1.92,25.85,-0.02,0.3,0.03,389.54,20.88,33.61,1.3,61.62,25.31,1286,0,0,0,0,1290,0,0,6
12712,1292,21.96,21.1,4.75,1.92,25.87,-0.02,0.29,0.03,388.53,21.89,33.6,1.3,57.15,25.28,1286,0,0,0,0,1290,0,0,6
12713,1292,22.99,21.1,4.75,1.92,25.88,-0.01,0.29,0.03,387.41,23.0,33.59,1.29,53.17,25.25,1286,0,0,0,0,1290,0,0,6
12714,1292,24.02,21.1,4.75,1.92,25.89,-0.01,0.28,0.03,386.35,24.06,33.57,1.29,49.59,25.22,1286,0,0,0,0,1290,0,1293,6
12715,1292,25.05,21.1,4.75,1.92,25.9,-0.01,0.28,0.03,385.39,25.02,33.56,1.29,46.38,25.18,1286,0,0,0,0,1290,0,1293,6
12716,1292,26.09,21.1,4.75,1.92,25.91,-0.01,0.27,0.03,384.28,26.13,33.53,1.29,43.47,25.15,1286,0,0,0,0,1290,0,1293,6
12717,1292,27.13,21.1,4.75,1.92,25.93,-0.01,0.26,0.03,383.32,27.09,33.51,1.29,40.83,25.11,1286,0,0,0,0,1290,0,1293,6
12718,1292,28.17,21.1,4.75,1.92,25.94,-0.01,0.25,0.03,382.26,28.15,33.48,1.29,38.43,25.07,1286,0,0,0,0,1290,0,1293,6
12719,1292,29.21,21.1,4.75,1.92,25.95,-0.01,0.24,0.03,381.15,29.27,33.45,1.29,36.23,25.03,1286,0,0,0,0,1290,0,1293,6
12720,1292,30.25,21.1,4.75,1.92,25.96,-0.01,0.22,0.03,380.19,30.23,33.43,1.28,34.23,24.98,1286,0,0,0,0,1290,0,1293,6
12721,1292,31.3,21.1,4.75,1.92,25.97,-0.01,0.21,0.03,379.13,31.29,33.4,1.28,32.39,24.94,1286,0,0,0,0,1290,0,1293,6
12722,1292,32.35,21.1,4.75,1.92,25.98,-0.01,0.2,0.03,377.96,32.45,33.36,1.28,30.68,24.89,1286,0,0,0,0,1290,0,1293,6
12723,1292,33.38,21.09,4.75,1.92,25.98,-0.01,0.18,0.03,377.05,33.36,33.34,1.28,29.13,24.84,1286,0,0,0,0,1290,0,1293,6
12724,1292,34.42,21.09,4.75,1.92,25.99,-0.01,0.16,0.03,375.99,34.42,33.3,1.28,27.68,24.79,1286,0,0,0,0,1290,0,1293,6
12725,1292,35.47,21.09,4.75,1.92,26.0,-0.01,0.15,0.03,374.88,35.53,33.26,1.28,26.33,24.74,1286,0,0,0,0,1290,0,1293,6
12726,1292,36.5,21.09,4.75,1.92,26.0,-0.01,0.13,0.03,373.92,36.49,33.23,1.27,25.1,24.68,1286,0,0,0,0,1290,0,1293,6
12727,1292,37.54,21.09,4.75,1.92,26.01,-0.0,0.11,0.03,372.86,37.55,33.2,1.27,23.94,24.63,1286,0,0,0,0,1290,0,1293,6
12728,1292,38.57,21.09,4.75,1.92,26.01,-0.0,0.09,0.03,371.8,38.61,33.17,1.27,22.87,24.57,1286,0,0,0,0,1290,0,1293,6
12729,1292,39.6,21.09,4.75,1.92,26.02,-0.0,0.06,0.03,370.79,39.62,33.14,1.27,21.87,24.51,1286,0,0,0,0,1290,0,1293,6
12730,1292,40.63,21.09,4.75,1.92,26.02,-0.0,0.04,0.03,369.88,40.53,33.11,1.27,20.94,24.45,1286,0,0,0,0,1290,0,1293,6
12731,1292,41.67,21.09,4.75,1.92,26.02,0.0,0.02,0.03,368.72,41.7,33.05,1.27,20.05,24.38,1286,1295,0,0,0,1290,0,1293,6
12732,1292,42.71,21.09,4.75,1.92,26.02,0.0,-0.01,0.03,367.66,42.76,33.0,1.26,19.23,24.31,1286,1295,0,0,0,1290,0,1293,6
12733,1292,43.74,21.09,4.75,1.92,26.03,0.0,-0.04,0.03,366.75,43.67,32.96,1.26,18.46,24.25,1286,1295,0,0,0,1290,0,1293,6
12734,1292,44.78,21.09,4.75,1.92,26.02,0.0,-0.07,0.03,365.18,45.23,32.92,1.26,17.74,24.17,1286,1295,0,0,0,1290,0,1293,6
12735,1292,45.81,21.09,4.75,1.92,26.02,0.0,-0.1,0.03,364.57,45.84,32.87,1.26,17.07,24.1,1286,1295,0,0,0,1290,0,1293,6
12736,1292,46.84,21.09,4.75,1.92,26.02,0.01,-0.13,0.03,363.61,46.8,32.82,1.26,16.43,24.03,1286,1295,0,0,0,1290,0,1293,6
