frame,id,x,y,width,height,xVelocity,yVelocity,xAcceleration,yAcceleration,frontSightDistance,backSightDistance,dhw,thw,ttc,precedingXVelocity,precedingId,followingId,leftPrecedingId,leftAlongsideId,leftFollowingId,rightPrecedingId,rightAlongsideId,rightFollowingId,laneId
474,64,4.61,29.01,16.78,2.5,24.35,0.01,-0.09,0.0,401.11,10.86,110.0,4.51,73.96,22.87,52,0,60,63,0,0,0,0,8
475,64,5.49,29.01,16.78,2.5,24.35,0.01,-0.09,0.01,400.2,11.77,110.03,4.52,73.92,22.86,52,0,60,63,0,0,0,0,8
476,64,6.4,29.01,16.78,2.5,24.34,0.01,-0.08,0.01,399.24,12.73,110.04,4.52,73.86,22.86,52,0,60,63,0,0,0,0,8
477,64,7.34,29.01,16.78,2.5,24.34,0.02,-0.08,0.02,398.28,13.69,110.03,4.52,73.77,22.85,52,0,60,63,0,0,0,0,8
478,64,8.29,29.01,16.78,2.5,24.34,0.02,-0.08,0.02,397.27,14.7,110.0,4.52,73.65,22.85,52,0,60,63,0,0,0,0,8
479,64,9.25,29.01,16.78,2.5,24.34,0.02,-0.07,0.02,396.26,15.72,109.95,4.51,73.52,22.84,52,0,60,63,0,0,0,0,8
480,64,10.22,29.01,16.78,2.5,24.33,0.03,-0.07,0.03,395.3,16.68,109.9,4.51,73.37,22.84,52,0,60,63,0,0,0,0,8
481,64,11.19,29.01,16.78,2.5,24.33,0.03,-0.07,0.03,394.39,17.74,109.84,4.51,73.21,22.83,52,0,60,63,0,0,0,0,8
482,64,12.17,29.01,16.78,2.5,24.33,0.04,-0.06,0.03,393.27,18.85,109.77,4.51,73.04,22.83,52,0,60,63,0,0,0,0,8
483,64,13.14,29.01,16.78,2.5,24.32,0.04,-0.06,0.03,392.37,19.76,109.71,4.51,72.88,22.82,52,0,60,63,0,0,0,0,8
484,64,14.12,29.02,16.78,2.5,24.32,0.05,-0.06,0.03,391.35,20.77,109.66,4.5,72.71,22.82,52,0,60,63,0,0,0,0,8
485,64,15.1,29.02,16.78,2.5,24.32,0.05,-0.06,0.03,390.34,21.63,109.59,4.5,72.53,22.81,52,0,60,63,0,0,0,0,8
486,64,16.08,29.02,16.78,2.5,24.32,0.05,-0.05,0.03,389.33,22.64,109.53,4.5,72.35,22.81,52,0,60,63,0,0,0,0,8
487,64,17.05,29.02,16.78,2.5,24.32,0.06,-0.05,0.03,388.47,23.5,109.46,4.5,72.16,22.8,52,0,60,63,0,0,0,0,8
488,64,18.03,29.03,16.78,2.5,24.31,0.06,-0.05,0.03,387.36,24.61,109.4,4.5,71.98,22.8,52,0,60,63,0,0,0,0,8
489,64,19.0,29.03,16.78,2.5,24.31,0.07,-0.05,0.03,386.45,25.52,109.33,4.49,71.79,22.79,52,0,60,63,0,0,0,0,8
490,64,19.98,29.03,16.78,2.5,24.31,0.07,-0.05,0.03,385.44,26.68,109.27,4.49,71.6,22.79,52,0,60,63,0,0,0,0,8
491,64,20.95,29.04,16.78,2.5,24.31,0.07,-0.04,0.03,384.53,27.59,109.22,4.49,71.42,22.78,52,0,60,63,0,0,0,0,8
492,64,21.92,29.04,16.78,2.5,24.31,0.08,-0.04,0.03,383.47,28.65,109.17,4.49,71.23,22.78,52,0,60,63,0,0,0,0,8
493,64,22.88,29.05,16.78,2.5,24.3,0.08,-0.04,0.03,382.56,29.56,109.11,4.49,71.04,22.77,52,0,60,63,0,0,0,0,8
494,64,23.85,29.05,16.78,2.5,24.3,0.08,-0.04,0.02,381.55,30.57,109.05,4.48,70.84,22.77,52,0,60,63,0,0,0,0,8
495,64,24.82,29.05,16.78,2.5,24.3,0.08,-0.04,0.02,380.59,31.53,108.99,4.48,70.64,22.76,52,0,60,63,0,0,0,0,8
496,64,25.8,29.06,16.78,2.5,24.3,0.09,-0.04,0.02,379.63,32.49,108.92,4.48,70.44,22.76,52,0,60,63,0,0,0,0,8
497,64,26.77,29.06,16.78,2.5,24.3,0.09,-0.03,0.02,378.62,33.5,108.86,4.48,70.25,22.75,52,0,60,63,0,0,0,0,8
498,64,27.75,29.07,16.78,2.5,24.3,0.09,-0.03,0.01,377.61,34.51,108.79,4.47,70.05,22.75,52,0,60,63,0,0,0,0,8
499,64,28.71,29.07,16.78,2.5,24.3,0.09,-0.03,0.01,376.7,35.42,108.72,4.47,69.85,22.74,52,0,60,63,0,0,0,0,8
