frame,id,x,y,width,height,xVelocity,yVelocity,xAcceleration,yAcceleration,frontSightDistance,backSightDistance,dhw,thw,ttc,precedingXVelocity,precedingId,followingId,leftPrecedingId,leftAlongsideId,leftFollowingId,rightPrecedingId,rightAlongsideId,rightFollowingId,laneId
10787,1062,399.02,14.16,11.42,2.5,-11.16,-0.17,0.21,0.01,397.84,7.02,100.34,8.98,11.99,-2.8,1034,0,1059,1061,0,0,0,0,2
10788,1062,398.63,14.15,11.42,2.5,-11.15,-0.16,0.21,0.02,397.43,7.43,100.05,8.96,11.92,-2.76,1034,0,1059,1061,0,0,0,0,2
10789,1062,398.23,14.15,11.42,2.5,-11.14,-0.15,0.21,0.03,397.13,7.83,99.76,8.94,11.85,-2.73,1034,0,1059,1061,0,0,0,0,2
10790,1062,397.82,14.14,11.42,2.5,-11.13,-0.14,0.22,0.04,396.69,8.24,99.45,8.92,11.78,-2.7,1034,0,1059,1061,0,0,0,0,2
10791,1062,397.4,14.14,11.42,2.5,-11.13,-0.13,0.22,0.05,396.28,8.64,99.14,8.9,11.71,-2.67,1034,0,1059,1061,0,0,0,0,2
10792,1062,396.96,14.14,11.42,2.5,-11.12,-0.12,0.23,0.06,395.88,9.04,98.82,8.88,11.64,-2.64,1034,0,1059,1061,0,0,0,0,2
10793,1062,396.51,14.13,11.42,2.5,-11.11,-0.11,0.23,0.06,395.37,9.55,98.48,8.86,11.57,-2.61,1034,0,1059,1061,0,0,0,0,2
10794,1062,396.05,14.13,11.42,2.5,-11.1,-0.1,0.24,0.07,394.81,10.06,98.12,8.83,11.5,-2.57,1034,0,1059,1061,0,0,0,0,2
10795,1062,395.59,14.13,11.42,2.5,-11.09,-0.09,0.25,0.07,394.34,10.56,97.77,8.81,11.43,-2.54,1034,0,1059,1061,0,0,0,0,2
10796,1062,395.14,14.13,11.42,2.5,-11.08,-0.08,0.26,0.08,393.85,11.02,97.42,8.78,11.36,-2.52,1034,0,1059,1061,0,0,0,0,2
10797,1062,394.7,14.13,11.42,2.5,-11.07,-0.08,0.27,0.08,393.54,11.42,97.08,8.76,11.3,-2.49,1034,0,1059,1061,0,0,0,0,2
10798,1062,394.26,14.13,11.42,2.5,-11.06,-0.07,0.28,0.08,393.04,11.93,96.74,8.74,11.23,-2.46,1034,0,1059,1061,0,0,0,0,2
10799,1062,393.83,14.13,11.42,2.5,-11.05,-0.06,0.3,0.08,392.68,12.28,96.41,8.72,11.17,-2.43,1034,0,1059,1061,0,0,0,0,2
10800,1062,393.41,14.13,11.42,2.5,-11.04,-0.05,0.31,0.08,392.44,12.58,96.08,8.69,11.11,-2.4,1034,0,1059,1061,0,0,0,0,2
10801,1062,392.96,14.13,11.42,2.5,-11.03,-0.05,0.33,0.09,391.79,13.14,95.73,8.67,11.05,-2.38,1034,0,1059,1061,0,0,0,0,2
10802,1062,392.51,14.13,11.42,2.5,-11.02,-0.04,0.34,0.09,391.27,13.59,95.38,8.65,11.0,-2.35,1034,0,1059,1061,0,0,0,0,2
10803,1062,392.05,14.13,11.42,2.5,-11.0,-0.03,0.36,0.09,390.78,14.15,95.01,8.63,10.94,-2.32,1034,0,1059,1061,0,0,0,0,2
10804,1062,391.6,14.13,11.42,2.5,-10.99,-0.03,0.38,0.09,390.37,14.55,94.66,8.61,10.88,-2.3,1034,0,1059,1061,0,0,0,0,2
10805,1062,391.15,14.13,11.42,2.5,-10.97,-0.02,0.4,0.09,389.9,14.96,94.3,8.58,10.83,-2.27,1034,0,1059,1061,0,0,0,0,2
10806,1062,390.68,14.13,11.42,2.5,-10.96,-0.02,0.42,0.09,389.3,15.56,93.93,8.56,10.78,-2.25,1034,0,1059,1061,0,0,0,0,2
10807,1062,390.24,14.13,11.42,2.5,-10.94,-0.01,0.45,0.08,388.96,15.97,93.57,8.54,10.73,-2.23,1034,0,1059,1061,0,0,0,0,2
10808,1062,389.8,14.13,11.42,2.5,-10.92,-0.01,0.47,0.08,388.45,16.37,93.21,8.52,10.68,-2.2,1034,0,1059,1061,0,0,0,0,2
10809,1062,389.37,14.13,11.42,2.5,-10.9,-0.0,0.49,0.08,388.1,16.83,92.86,8.51,10.63,-2.18,1034,0,1059,1061,0,0,0,0,2
10810,1062,388.94,14.13,11.42,2.5,-10.89,0.0,0.52,0.08,387.68,17.28,92.52,8.49,10.59,-2.16,1034,0,1059,1061,0,0,0,0,2
10811,1062,388.53,14.13,11.42,2.5,-10.86,0.01,0.54,0.08,387.13,17.74,92.18,8.47,10.55,-2.14,1034,0,1059,1061,0,0,0,0,2
10812,1062,388.14,14.13,11.42,2.5,-10.84,0.01,0.57,0.08,386.74,18.14,91.87,8.46,10.52,-2.12,1034,0,1059,1061,0,0,0,0,2
10813,1062,387.76,14.13,11.42,2.5,-10.82,0.02,0.59,0.08,386.78,18.14,91.58,8.45,10.49,-2.1,1034,0,1059,1061,0,0,0,0,2
10814,1062,387.35,14.14,11.42,2.5,-10.8,0.02,0.62,0.07,386.17,18.7,91.26,8.44,10.45,-2.08,1034,0,1059,1061,0,0,0,0,2
10815,1062,386.91,14.14,11.42,2.5,-10.77,0.02,0.65,0.07,385.92,18.9,90.91,8.43,10.42,-2.06,1034,0,1059,1061,0,0,0,0,2
10816,1062,386.41,14.14,11.42,2.5,-10.75,0.03,0.69,0.07,385.1,19.76,90.49,8.41,10.38,-2.04,1034,0,1059,1061,0,0,0,0,2
10817,1062,385.91,14.14,11.42,2.5,-10.72,0.03,0.72,0.07,384.45,20.41,90.07,8.39,10.34,-2.02,1034,0,1059,1061,0,0,0,0,2
10818,1062,385.44,14.14,11.42,2.5,-10.69,0.03,0.75,0.07,384.16,20.77,89.67,8.38,10.31,-2.01,1034,0,1059,1061,0,0,0,0,2
10819,1062,384.98,14.14,11.42,2.5,-10.66,0.03,0.79,0.06,383.59,21.27,89.29,8.36,10.28,-1.99,1034,0,1059,1061,0,0,0,0,2
10820,1062,384.54,14.15,11.42,2.5,-10.63,0.03,0.82,0.06,383.35,21.58,88.93,8.36,10.26,-1.97,1034,0,1059,1061,0,0,0,0,2
10821,1062,384.09,14.15,11.42,2.5,-10.6,0.04,0.86,0.06,382.78,22.08,88.57,8.35,10.24,-1.96,1034,0,1059,1061,0,0,0,0,2
10822,1062,383.65,14.15,11.42,2.5,-10.56,0.04,0.89,0.06,382.24,22.59,88.2,8.34,10.22,-1.94,1034,0,1059,1061,0,0,0,0,2
10823,1062,383.22,14.15,11.42,2.5,-10.53,0.04,0.93,0.06,381.92,22.94,87.84,8.33,10.2,-1.93,1034,0,1059,1061,0,0,0,0,2
10824,1062,382.79,14.15,11.42,2.5,-10.49,0.04,0.96,0.05,381.43,23.4,87.49,8.33,10.19,-1.92,1034,0,1059,1061,0,0,0,0,2
10825,1062,382.35,14.15,11.42,2.5,-10.45,0.04,0.99,0.05,380.91,23.95,87.13,8.33,10.18,-1.9,1034,0,1059,1061,0,0,0,0,2
10826,1062,381.94,14.16,11.42,2.5,-10.41,0.05,1.03,0.05,380.68,24.2,86.79,8.32,10.17,-1.89,1034,0,1059,1061,0,0,0,0,2
10827,1062,381.51,14.16,11.42,2.5,-10.37,0.05,1.06,0.05,380.15,24.71,86.44,8.32,10.17,-1.88,1034,0,1059,1061,0,0,0,0,2
10828,1062,381.09,14.16,11.42,2.5,-10.33,0.05,1.09,0.05,379.85,25.01,86.1,8.33,10.16,-1.87,1034,0,1059,1061,0,0,0,0,2
10829,1062,380.66,14.16,11.42,2.5,-10.29,0.05,1.12,0.05,379.31,25.62,85.75,8.33,10.16,-1.86,1034,0,1059,1061,0,0,0,0,2
10830,1062,380.23,14.16,11.42,2.5,-10.24,0.05,1.15,0.04,378.95,25.97,85.4,8.33,10.16,-1.85,1034,0,1059,1061,0,0,0,0,2
10831,1062,379.81,14.17,11.42,2.5,-10.19,0.05,1.18,0.04,379.15,25.77,85.05,8.33,10.16,-1.84,1034,0,1059,1061,0,0,0,0,2
10832,1062,379.39,14.17,11.42,2.5,-10.15,0.06,1.21,0.04,377.99,26.93,84.71,8.34,10.17,-1.83,1034,0,1059,1061,0,0,0,0,2
10833,1062,378.97,14.17,11.42,2.5,-10.1,0.06,1.24,0.04,377.54,27.29,84.37,8.35,10.18,-1.82,1034,0,1059,1061,0,0,0,0,2
10834,1062,378.56,14.17,11.42,2.5,-10.05,0.06,1.27,0.04,377.13,27.69,84.04,8.35,10.19,-1.81,1034,0,1059,1061,0,0,0,0,2
10835,1062,378.16,14.17,11.42,2.5,-10.0,0.06,1.29,0.04,376.94,28.04,83.71,8.36,10.2,-1.8,1034,0,1059,1061,0,0,0,0,2
10836,1062,377.76,14.18,11.42,2.5,-9.94,0.06,1.32,0.04,376.48,28.45,83.39,8.38,10.22,-1.79,1034,1069,1059,1061,0,0,0,0,2
10837,1062,377.36,14.18,11.42,2.5,-9.89,0.06,1.34,0.03,376.01,28.85,83.06,8.39,10.24,-1.79,1034,1069,1059,1061,0,0,0,0,2
10838,1062,376.97,14.18,11.42,2.5,-9.84,0.06,1.37,0.03,375.57,29.26,82.74,8.4,10.26,-1.78,1034,1069,1059,1061,0,0,0,0,2
10839,1062,376.58,14.18,11.42,2.5,-9.78,0.07,1.39,0.03,375.21,29.61,82.41,8.42,10.28,-1.78,1034,1069,1059,1061,1070,0,0,0,2
10840,1062,376.19,14.19,11.42,2.5,-9.73,0.07,1.41,0.03,374.71,30.12,82.09,8.43,10.31,-1.77,1034,1069,1059,1061,1070,0,0,0,2
10841,1062,375.82,14.19,11.42,2.5,-9.67,0.07,1.43,0.03,374.45,30.37,81.78,8.45,10.34,-1.77,1034,1069,1059,1061,1070,0,0,0,2
10842,1062,375.45,14.19,11.42,2.5,-9.61,0.07,1.45,0.03,373.99,30.87,81.48,8.47,10.37,-1.76,1034,1069,1059,1061,1070,0,0,0,2
10843,1062,375.1,14.19,11.42,2.5,-9.55,0.07,1.46,0.03,373.79,31.08,81.21,8.49,10.41,-1.76,1034,1069,1059,1061,1070,0,0,0,2
