frame,id,x,y,width,height,xVelocity,yVelocity,xAcceleration,yAcceleration,frontSightDistance,backSightDistance,dhw,thw,ttc,precedingXVelocity,precedingId,followingId,leftPrecedingId,leftAlongsideId,leftFollowingId,rightPrecedingId,rightAlongsideId,rightFollowingId,laneId
28511,2770,8.89,32.71,4.95,1.92,18.48,-0.09,-0.37,0.0,401.29,2.43,10.1,0.54,-20.69,18.96,2768,0,0,0,0,2767,0,0,6
28512,2770,9.57,32.7,4.95,1.92,18.47,-0.09,-0.37,0.0,400.54,3.18,10.18,0.55,-20.53,18.96,2768,0,0,0,0,2767,0,0,6
28513,2770,10.27,32.7,4.95,1.92,18.45,-0.09,-0.37,0.0,399.78,3.84,10.24,0.55,-20.37,18.95,2768,0,0,0,0,2767,0,0,6
28514,2770,10.98,32.7,4.95,1.92,18.44,-0.09,-0.37,0.0,399.07,4.65,10.28,0.55,-20.21,18.94,2768,0,0,0,0,2767,0,0,6
28515,2770,11.7,32.69,4.95,1.92,18.42,-0.09,-0.37,0.0,398.36,5.26,10.31,0.55,-20.05,18.93,2768,0,0,0,0,2767,0,0,6
28516,2770,12.43,32.69,4.95,1.92,18.41,-0.09,-0.37,0.0,397.6,6.01,10.33,0.56,-19.88,18.92,2768,0,0,0,0,2767,0,0,6
28517,2770,13.17,32.69,4.95,1.92,18.39,-0.08,-0.38,0.0,396.76,6.87,10.34,0.56,-19.72,18.91,2768,0,0,0,0,2767,0,0,6
28518,2770,13.92,32.68,4.95,1.92,18.38,-0.08,-0.38,0.0,396.04,7.58,10.35,0.56,-19.59,18.9,2768,0,0,0,0,2767,0,0,6
28519,2770,14.66,32.68,4.95,1.92,18.36,-0.08,-0.38,0.0,395.4,8.34,10.36,0.56,-19.47,18.89,2768,0,0,0,0,2767,0,0,6
28520,2770,15.41,32.68,4.95,1.92,18.35,-0.08,-0.38,0.0,394.57,9.04,10.37,0.56,-19.37,18.88,2768,0,0,0,0,2767,0,0,6
28521,2770,16.16,32.67,4.95,1.92,18.33,-0.08,-0.38,0.0,393.8,9.77,10.38,0.56,-19.3,18.86,2768,0,0,0,0,2767,0,0,6
28522,2770,16.91,32.67,4.95,1.92,18.32,-0.08,-0.39,0.0,393.06,10.56,10.39,0.56,-19.24,18.85,2768,0,0,0,0,2767,0,0,6
28523,2770,17.64,32.67,4.95,1.92,18.3,-0.08,-0.39,0.0,392.35,11.27,10.41,0.56,-19.22,18.84,2768,0,0,0,0,2767,0,0,6
28524,2770,18.38,32.66,4.95,1.92,18.29,-0.08,-0.39,0.0,391.59,12.03,10.42,0.56,-19.22,18.82,2768,0,0,0,0,2767,0,0,6
28525,2770,19.11,32.66,4.95,1.92,18.27,-0.08,-0.4,0.0,390.85,12.78,10.44,0.57,-19.24,18.81,2768,0,0,0,0,2767,0,0,6
28526,2770,19.86,32.66,4.95,1.92,18.25,-0.08,-0.4,0.0,390.04,13.59,10.45,0.57,-19.28,18.79,2768,0,0,0,0,2767,0,0,6
28527,2770,20.6,32.65,4.95,1.92,18.24,-0.08,-0.4,0.0,389.28,14.25,10.47,0.57,-19.36,18.77,2768,0,0,0,0,2767,0,0,6
28528,2770,21.34,32.65,4.95,1.92,18.22,-0.08,-0.4,0.0,388.58,14.96,10.5,0.57,-19.47,18.76,2768,0,0,0,0,2767,0,0,6
28529,2770,22.09,32.65,4.95,1.92,18.21,-0.08,-0.41,0.0,387.77,15.77,10.52,0.57,-19.6,18.74,2768,0,0,0,0,2767,0,0,6
28530,2770,22.82,32.64,4.95,1.92,18.19,-0.08,-0.41,0.0,387.09,16.52,10.54,0.57,-19.77,18.72,2768,0,0,0,0,2767,0,0,6
28531,2770,23.54,32.64,4.95,1.92,18.17,-0.08,-0.41,0.0,386.35,17.18,10.57,0.58,-19.98,18.7,2768,0,0,0,0,2767,0,0,6
28532,2770,24.26,32.64,4.95,1.92,18.16,-0.08,-0.41,0.0,385.64,17.97,10.6,0.58,-20.23,18.67,2768,0,0,0,0,2767,0,0,6
28533,2770,24.98,32.64,4.95,1.92,18.14,-0.08,-0.41,0.0,385.04,18.6,10.63,0.58,-20.52,18.65,2768,0,0,0,0,2767,0,0,6
28534,2770,25.7,32.63,4.95,1.92,18.12,-0.08,-0.41,0.0,384.23,19.3,10.66,0.58,-20.86,18.63,2768,0,0,0,0,2767,0,0,6
28535,2770,26.43,32.63,4.95,1.92,18.11,-0.08,-0.41,0.0,383.56,20.06,10.69,0.58,-21.24,18.6,2768,0,0,0,0,2767,0,0,6
28536,2770,27.15,32.63,4.95,1.92,18.09,-0.08,-0.41,0.0,382.8,20.8,10.71,0.59,-21.67,18.58,2768,0,0,0,0,2767,0,0,6
28537,2770,27.87,32.62,4.95,1.92,18.07,-0.08,-0.41,0.0,382.09,21.53,10.73,0.59,-22.15,18.55,2768,0,0,0,0,2767,0,0,6
28538,2770,28.59,32.62,4.95,1.92,18.06,-0.08,-0.41,0.0,381.38,22.22,10.76,0.59,-22.71,18.53,2768,0,0,0,0,2767,0,0,6
28539,2770,29.3,32.62,4.95,1.92,18.04,-0.08,-0.41,0.0,380.59,22.94,10.79,0.59,-23.34,18.5,2768,0,0,0,0,2767,0,0,6
28540,2770,30.0,32.62,4.95,1.92,18.02,-0.08,-0.41,0.0,379.97,23.73,10.82,0.59,-24.07,18.47,2768,0,0,0,0,2767,0,0,6
28541,2770,30.71,32.61,4.95,1.92,18.01,-0.08,-0.41,0.0,379.33,24.3,10.85,0.6,-24.9,18.44,2768,0,0,0,0,2767,0,0,6
28542,2770,31.42,32.61,4.95,1.92,17.99,-0.08,-0.41,0.0,378.56,25.06,10.87,0.6,-25.84,18.41,2768,0,0,0,0,2767,0,0,6
28543,2770,32.13,32.61,4.95,1.92,17.97,-0.08,-0.4,0.0,377.85,25.77,10.9,0.6,-26.92,18.38,2768,0,0,0,0,2767,0,0,6
28544,2770,32.84,32.6,4.95,1.92,17.96,-0.08,-0.4,0.0,377.14,26.48,10.93,0.6,-28.15,18.34,2768,0,0,0,0,2767,0,0,6
28545,2770,33.55,32.6,4.95,1.92,17.94,-0.08,-0.4,0.0,376.4,27.24,10.94,0.6,-29.55,18.31,2768,0,0,0,0,2767,0,0,6
28546,2770,34.27,32.6,4.95,1.92,17.93,-0.08,-0.4,0.0,375.73,27.89,10.96,0.61,-31.16,18.28,2768,0,0,0,0,2767,0,0,6
