frame,id,x,y,width,height,xVelocity,yVelocity,xAcceleration,yAcceleration,frontSightDistance,backSightDistance,dhw,thw,ttc,precedingXVelocity,precedingId,followingId,leftPrecedingId,leftAlongsideId,leftFollowingId,rightPrecedingId,rightAlongsideId,rightFollowingId,laneId
3224,440,404.92,22.04,5.15,2.12,-34.65,-0.0,-0.07,-0.0,407.32,4.29,32.51,0.94,-12.53,-37.24,438,0,0,0,0,437,0,0,4
3225,440,403.64,22.04,5.15,2.12,-34.66,-0.0,-0.07,-0.0,405.91,5.7,32.72,0.94,-12.66,-37.23,438,0,0,0,0,437,0,0,4
3226,440,402.32,22.04,5.15,2.12,-34.66,-0.01,-0.08,-0.0,404.44,7.17,32.88,0.95,-12.78,-37.22,438,0,0,0,0,437,0,0,4
3227,440,400.97,22.04,5.15,2.12,-34.66,-0.01,-0.08,-0.0,403.08,8.53,33.02,0.95,-12.9,-37.22,438,0,0,0,0,437,0,0,4
3228,440,399.62,22.03,5.15,2.12,-34.67,-0.01,-0.08,-0.0,401.71,9.9,33.14,0.95,-13.02,-37.2,438,0,0,0,0,437,0,0,4
3229,440,398.24,22.03,5.15,2.12,-34.67,-0.01,-0.08,-0.01,400.3,11.31,33.25,0.96,-13.14,-37.19,438,0,0,0,0,437,0,0,4
3230,440,396.87,22.03,5.15,2.12,-34.67,-0.01,-0.08,-0.01,398.93,12.68,33.36,0.96,-13.27,-37.18,438,0,0,0,0,437,0,0,4
3231,440,395.48,22.03,5.15,2.12,-34.68,-0.02,-0.08,-0.01,397.52,14.09,33.46,0.96,-13.4,-37.17,438,0,0,0,0,437,0,0,4
3232,440,394.09,22.03,5.15,2.12,-34.68,-0.02,-0.08,-0.01,396.16,15.46,33.54,0.96,-13.54,-37.15,438,0,0,0,0,437,0,0,4
3233,440,392.7,22.03,5.15,2.12,-34.68,-0.02,-0.07,-0.0,394.69,16.92,33.63,0.97,-13.68,-37.13,438,0,0,0,0,437,0,0,4
3234,440,391.31,22.03,5.15,2.12,-34.69,-0.02,-0.07,-0.0,393.33,18.28,33.72,0.97,-13.84,-37.12,438,0,0,0,0,437,0,0,4
3235,440,389.91,22.03,5.15,2.12,-34.69,-0.02,-0.07,-0.0,391.96,19.65,33.81,0.97,-14.01,-37.1,438,0,0,0,0,437,0,0,4
3236,440,388.52,22.03,5.15,2.12,-34.69,-0.02,-0.06,-0.0,390.55,21.06,33.89,0.97,-14.18,-37.08,438,0,0,0,0,437,0,0,4
3237,440,387.12,22.03,5.15,2.12,-34.7,-0.02,-0.05,-0.0,389.13,22.48,33.98,0.98,-14.36,-37.05,438,0,0,0,0,437,0,0,4
3238,440,385.73,22.03,5.15,2.12,-34.7,-0.02,-0.05,-0.0,387.72,23.89,34.07,0.98,-14.56,-37.03,438,0,0,0,0,437,0,0,4
3239,440,384.34,22.02,5.15,2.12,-34.7,-0.03,-0.04,0.0,386.4,25.21,34.16,0.98,-14.78,-37.01,438,0,0,0,0,437,0,442,4
3240,440,382.94,22.02,5.15,2.12,-34.7,-0.03,-0.03,0.0,384.94,26.67,34.25,0.98,-15.0,-36.98,438,0,0,0,0,437,0,442,4
3241,440,381.55,22.02,5.15,2.12,-34.7,-0.03,-0.03,0.0,383.57,28.04,34.33,0.99,-15.23,-36.95,438,0,0,0,0,437,0,442,4
3242,440,380.15,22.02,5.15,2.12,-34.71,-0.03,-0.02,0.0,382.21,29.4,34.41,0.99,-15.48,-36.92,438,0,0,0,0,437,0,442,4
3243,440,378.75,22.02,5.15,2.12,-34.71,-0.03,-0.01,0.01,380.74,30.87,34.48,0.99,-15.75,-36.89,438,0,0,0,0,437,0,442,4
3244,440,377.36,22.02,5.15,2.12,-34.71,-0.03,-0.0,0.01,379.43,32.18,34.57,0.99,-16.04,-36.86,438,0,0,0,0,437,0,442,4
3245,440,375.95,22.01,5.15,2.12,-34.71,-0.03,0.01,0.01,377.91,33.7,34.64,1.0,-16.34,-36.82,438,0,0,0,0,437,0,442,4
3246,440,374.56,22.01,5.15,2.12,-34.71,-0.03,0.02,0.01,376.6,35.01,34.72,1.0,-16.67,-36.78,438,0,0,0,0,437,0,442,4
3247,440,373.16,22.01,5.15,2.12,-34.71,-0.03,0.03,0.01,375.19,36.43,34.8,1.0,-17.03,-36.74,438,0,0,0,0,437,0,442,4
3248,440,371.77,22.01,5.15,2.12,-34.7,-0.03,0.04,0.01,373.77,37.84,34.88,1.0,-17.41,-36.7,438,0,0,0,0,437,0,442,4
3249,440,370.38,22.01,5.15,2.12,-34.7,-0.03,0.05,0.02,372.36,39.26,34.97,1.0,-17.83,-36.66,438,0,0,0,0,437,0,442,4
