frame,id,x,y,width,height,xVelocity,yVelocity,xAcceleration,yAcceleration,frontSightDistance,backSightDistance,dhw,thw,ttc,precedingXVelocity,precedingId,followingId,leftPrecedingId,leftAlongsideId,leftFollowingId,rightPrecedingId,rightAlongsideId,rightFollowingId,laneId
4238,387,404.33,9.56,4.85,1.72,-35.46,-0.18,0.49,0.01,406.56,5.46,134.83,3.8,15.91,-26.99,376,0,380,0,0,0,0,0,2
4239,387,403.03,9.56,4.85,1.72,-35.44,-0.17,0.49,0.01,405.15,6.87,134.61,3.8,15.85,-26.95,376,0,380,0,0,0,0,0,2
4240,387,401.69,9.55,4.85,1.72,-35.42,-0.17,0.49,0.02,403.73,8.29,134.34,3.79,15.78,-26.92,376,0,380,0,0,0,0,0,2
4241,387,400.32,9.54,4.85,1.72,-35.4,-0.16,0.49,0.02,402.32,9.7,134.04,3.78,15.71,-26.88,376,0,380,0,0,0,0,0,2
4242,387,398.92,9.54,4.85,1.72,-35.38,-0.16,0.49,0.03,400.85,11.17,133.72,3.78,15.64,-26.84,376,0,380,0,0,0,0,0,2
4243,387,397.51,9.53,4.85,1.72,-35.36,-0.16,0.5,0.03,399.44,12.58,133.37,3.77,15.57,-26.8,376,0,380,0,0,0,0,0,2
4244,387,396.09,9.52,4.85,1.72,-35.34,-0.15,0.5,0.04,397.97,14.05,133.02,3.76,15.49,-26.76,376,0,380,0,0,0,0,0,2
4245,387,394.68,9.52,4.85,1.72,-35.32,-0.15,0.5,0.04,396.56,15.46,132.66,3.75,15.42,-26.73,376,0,380,0,0,0,0,0,2
4246,387,393.26,9.51,4.85,1.72,-35.3,-0.14,0.51,0.04,395.14,16.88,132.31,3.74,15.35,-26.69,376,0,380,0,0,0,0,0,2
4247,387,391.83,9.51,4.85,1.72,-35.28,-0.14,0.52,0.05,393.73,18.29,131.95,3.74,15.28,-26.65,376,0,380,0,0,0,0,0,2
4248,387,390.41,9.5,4.85,1.72,-35.26,-0.13,0.52,0.05,392.26,19.76,131.59,3.73,15.21,-26.62,376,0,380,0,0,0,0,0,2
4249,387,388.98,9.5,4.85,1.72,-35.24,-0.13,0.53,0.05,390.85,21.17,131.22,3.72,15.14,-26.58,376,0,380,0,388,0,0,0,2
4250,387,387.56,9.49,4.85,1.72,-35.22,-0.12,0.54,0.05,389.43,22.59,130.86,3.71,15.07,-26.54,376,0,380,0,388,0,0,0,2
4251,387,386.14,9.49,4.85,1.72,-35.2,-0.12,0.55,0.05,388.02,24.0,130.52,3.7,15.01,-26.51,376,0,380,0,388,0,0,0,2
4252,387,384.72,9.48,4.85,1.72,-35.18,-0.11,0.56,0.06,386.55,25.47,130.16,3.7,14.94,-26.47,376,0,380,0,388,0,0,0,2
4253,387,383.3,9.48,4.85,1.72,-35.16,-0.11,0.57,0.06,385.14,26.88,129.8,3.69,14.88,-26.44,376,0,380,0,388,0,0,0,2
4254,387,381.89,9.48,4.85,1.72,-35.13,-0.1,0.58,0.06,383.78,28.25,129.45,3.68,14.82,-26.4,376,0,380,0,388,0,0,0,2
4255,387,380.48,9.47,4.85,1.72,-35.11,-0.1,0.59,0.06,382.36,29.66,129.1,3.67,14.76,-26.37,376,0,380,0,388,0,0,0,2
4256,387,379.07,9.47,4.85,1.72,-35.09,-0.1,0.6,0.06,380.95,31.08,128.75,3.67,14.7,-26.33,376,0,380,0,388,0,0,0,2
4257,387,377.66,9.47,4.85,1.72,-35.06,-0.09,0.61,0.06,379.53,32.49,128.39,3.66,14.64,-26.3,376,0,380,0,388,0,0,0,2
4258,387,376.25,9.46,4.85,1.72,-35.04,-0.09,0.63,0.06,378.12,33.91,128.02,3.65,14.58,-26.27,376,0,380,0,388,0,0,0,2
4259,387,374.84,9.46,4.85,1.72,-35.01,-0.08,0.64,0.06,376.75,35.27,127.67,3.64,14.53,-26.23,376,0,380,0,388,0,0,0,2
4260,387,373.43,9.46,4.85,1.72,-34.99,-0.08,0.65,0.05,375.29,36.74,127.3,3.64,14.48,-26.2,376,0,380,0,388,0,0,0,2
4261,387,372.02,9.46,4.85,1.72,-34.96,-0.08,0.66,0.05,373.87,38.15,126.93,3.63,14.42,-26.17,376,0,380,0,388,0,0,0,2
4262,387,370.62,9.45,4.85,1.72,-34.94,-0.07,0.67,0.05,372.46,39.56,126.56,3.62,14.37,-26.14,376,0,380,0,388,0,0,0,2
